Repeat,Seed,Dataset,TargetPair,FaultType,RunLevelN,FullMAE,MedianReplacementMAE,SingleMaskTrainMAE,MultiMaskTrainMAE,SingleSQTR_MAE,SubsetRoutingMAE,OraclePairExclusionMAE,ExactSetDetectionRate,BothTargetDetectedRate,ExtraChannelTriggerRate,MeanDurationFraction,MeanSeverity
4,2026081504,NUAA,force_z+vibration_y,SoftClipping,152,0.0495919221672856,0.0434226448053043,0.043107782416868,0.0440167371041127,0.0451393951591704,0.0451070850547161,0.040833826260722,0.0197368421052632,0.0197368421052632,0.00657894736842105,0.479647759401899,1.70457167397607
4,2026081504,NUAA,force_z+vibration_y,IntermittentDropout,152,0.0498825095605155,0.0402990429843752,0.0385826949780212,0.0406534229356665,0.0466193942512855,0.0404905553009249,0.040833826260722,0.888157894736842,0.894736842105263,0.00657894736842105,0.257097622025466,0.257097622025466
4,2026081504,NUAA,force_z+vibration_y,GradualDrift,152,0.0488261682392075,0.0424424237055767,0.0413430870698437,0.0421145067811817,0.0427729158641769,0.0419556098621106,0.040833826260722,0.118421052631579,0.118421052631579,0.00657894736842105,0.695722323127511,1.71729505793303
4,2026081504,NUAA,force_z+vibration_y,HeteroscedasticNoise,152,0.0613501235385034,0.04786248624775,0.0472439087417061,0.0468897233127196,0.0478126024320558,0.047289799570722,0.040833826260722,0.0131578947368421,0.0131578947368421,0.00657894736842105,0.713705397629475,1.27197325528839
4,2026081504,NUAA,vibration_x+vibration_y,SoftClipping,152,0.0391921892445621,0.0391329897295436,0.0399479998227673,0.0399487667563752,0.0390560583997296,0.0390560583997296,0.0379406954754658,0,0,0.0131578947368421,0.490004983143081,1.76637471737896
4,2026081504,NUAA,vibration_x+vibration_y,IntermittentDropout,152,0.0425227373615742,0.0381550550447359,0.0374069017775911,0.0377409178067707,0.0396134301304119,0.0378296641271633,0.0379406954754658,0.986842105263158,1,0.0131578947368421,0.256861510116504,0.256861510116504
4,2026081504,NUAA,vibration_x+vibration_y,GradualDrift,152,0.0427848929420099,0.0410869140726227,0.0410026662713582,0.0405263345528416,0.0411109287878161,0.0411109287878161,0.0379406954754658,0,0,0.0131578947368421,0.686017412413645,1.71306261670402
4,2026081504,NUAA,vibration_x+vibration_y,HeteroscedasticNoise,152,0.0399249206879047,0.0400624852550385,0.0403962150804043,0.0406120937471963,0.0400466152069171,0.0400466152069171,0.0379406954754658,0,0,0.0131578947368421,0.711903629874387,1.24922469603821
4,2026081504,PHM2010,force_z+vibration_x,SoftClipping,945,0.0164201616179099,0.0165410859312079,0.0139388277952008,0.0141129988350608,0.0162638867504416,0.0162518278873641,0.0114861988707107,0.00105820105820106,0.00105820105820106,0.00846560846560847,0.501414015063753,1.75002392233949
4,2026081504,PHM2010,force_z+vibration_x,IntermittentDropout,945,0.0157728782143733,0.0148052358409859,0.0122210955189748,0.0130632928531322,0.0109322493112507,0.012162823156713,0.0114861988707107,0.683597883597884,0.692063492063492,0.00846560846560847,0.263467979246931,0.263467979246931
