Dataset,FaultSensor,FaultType,SeverityLevel,SeverityValue,SeverityUnit,Model,MAE,RMSE,R2,MacroMAE,NormalizedMAE,P95AbsoluteError,MaximumAbsoluteError
NUAA,force_z,Bias,3,2,signal_sd,AutoGate,0.0491860833492989,0.0584704631716248,0.342390111913862,0.048364463038134,1.24398912059566,0.0980404066333417,0.168638016887405
NUAA,force_z,Bias,3,2,signal_sd,OracleGate,0.0433126859787434,0.0528006811869268,0.463741341400182,0.0448052017423016,1.09544217535469,0.0977516300779297,0.140430537152651
NUAA,force_z,Bias,4,3,signal_sd,FullModel,0.0582691028778172,0.0688718244809717,0.0876143572098445,0.0566027959321842,1.47371217854668,0.117187680278845,0.18461671655966
NUAA,force_z,Bias,4,3,signal_sd,AutoGate,0.0579601360221544,0.0687605703181545,0.0905596752895071,0.0566876994384449,1.46589794775421,0.117187680278845,0.18461671655966
NUAA,force_z,Bias,4,3,signal_sd,OracleGate,0.0433126859787434,0.0528006811869268,0.463741341400182,0.0448052017423016,1.09544217535469,0.0977516300779297,0.140430537152651
NUAA,force_z,Noise,1,0.25,signal_sd,FullModel,0.0397543034855688,0.048675822682243,0.544255047569618,0.0402346143117326,1.00544539563569,0.0898030192147819,0.140159292662258
NUAA,force_z,Noise,1,0.25,signal_sd,AutoGate,0.0397530526413788,0.0487478294499741,0.542905671545861,0.040699845390556,1.00541375992782,0.0898030192147819,0.140159292662258
NUAA,force_z,Noise,1,0.25,signal_sd,OracleGate,0.0433126859787434,0.0528006811869268,0.463741341400182,0.0448052017423016,1.09544217535469,0.0977516300779297,0.140430537152651
NUAA,force_z,Noise,2,0.5,signal_sd,FullModel,0.0433478695868019,0.0529016558839292,0.461688325017904,0.0435834573800728,1.09633202107258,0.0998860411928777,0.150348580416236
NUAA,force_z,Noise,2,0.5,signal_sd,AutoGate,0.0441446738784592,0.0539866911992015,0.439379869619682,0.0454052161492592,1.11648438537096,0.100038674403866,0.150348580416236
NUAA,force_z,Noise,2,0.5,signal_sd,OracleGate,0.0433126859787434,0.0528006811869268,0.463741341400182,0.0448052017423016,1.09544217535469,0.0977516300779297,0.140430537152651
NUAA,force_z,Noise,3,1,signal_sd,FullModel,0.0822317907850696,0.0916547240049048,-0.615864629579688,0.0753456006377258,2.07976415558982,0.14168005394,0.185634144597159
NUAA,force_z,Noise,3,1,signal_sd,AutoGate,0.0441013627894867,0.0540629736649144,0.437794452975313,0.046708041031714,1.11538898358626,0.0986469917271853,0.145458110063966
NUAA,force_z,Noise,3,1,signal_sd,OracleGate,0.0433126859787434,0.0528006811869268,0.463741341400182,0.0448052017423016,1.09544217535469,0.0977516300779297,0.140430537152651
NUAA,force_z,Noise,4,2,signal_sd,FullModel,0.232972004397844,0.240463736234812,-10.1222959795408,0.212371413252409,5.89220810317708,0.304345500633803,0.336502174593147
NUAA,force_z,Noise,4,2,signal_sd,AutoGate,0.0433126859787434,0.0528006811869268,0.463741341400182,0.0448052017423016,1.09544217535469,0.0977516300779297,0.140430537152651
NUAA,force_z,Noise,4,2,signal_sd,OracleGate,0.0433126859787434,0.0528006811869268,0.463741341400182,0.0448052017423016,1.09544217535469,0.0977516300779297,0.140430537152651
NUAA,vibration_x,Saturation,1,0.1,fraction,FullModel,0.0389899469693286,0.0477868825363144,0.560749094421828,0.0400710848802662,0.98611368378324,0.0864639186385209,0.134955007751277
NUAA,vibration_x,Saturation,1,0.1,fraction,AutoGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Saturation,1,0.1,fraction,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Saturation,2,0.3,fraction,FullModel,0.039560266455628,0.0483685508839868,0.549990772685323,0.0411597200031743,1.00053791087979,0.0864622093498812,0.131446930812134
NUAA,vibration_x,Saturation,2,0.3,fraction,AutoGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Saturation,2,0.3,fraction,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Saturation,3,0.5,fraction,FullModel,0.0375691390576427,0.046055168895644,0.592007645083786,0.0405942677888697,0.950179340891133,0.0897325727122014,0.124083454814954
NUAA,vibration_x,Saturation,3,0.5,fraction,AutoGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Saturation,3,0.5,fraction,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Saturation,4,0.7,fraction,FullModel,0.0374796479822838,0.0457511013560346,0.597377192361264,0.0406278925422675,0.947915978644004,0.0900275182890691,0.122969413977302
NUAA,vibration_x,Saturation,4,0.7,fraction,AutoGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Saturation,4,0.7,fraction,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Dropout,1,0.1,fraction,FullModel,0.0397623473136184,0.0485820040505475,0.546010176084602,0.0404839095252446,1.00564883599728,0.0875861690128997,0.137831766193089
NUAA,vibration_x,Dropout,1,0.1,fraction,AutoGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Dropout,1,0.1,fraction,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Dropout,2,0.3,fraction,FullModel,0.039784465833663,0.0484535075195144,0.548408552637548,0.0404442079323558,1.00620824622931,0.0872904634236985,0.13884883246935
NUAA,vibration_x,Dropout,2,0.3,fraction,AutoGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Dropout,2,0.3,fraction,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Dropout,3,0.5,fraction,FullModel,0.0391390028292057,0.0476968048767791,0.562403498311379,0.0401135124571955,0.989883527922512,0.0857576388743873,0.139875445393468
NUAA,vibration_x,Dropout,3,0.5,fraction,AutoGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Dropout,3,0.5,fraction,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Dropout,4,0.7,fraction,FullModel,0.0393795916445536,0.0478335689032565,0.559890404955261,0.0402858081613936,0.995968376490438,0.0860997397131245,0.139722858185988
NUAA,vibration_x,Dropout,4,0.7,fraction,AutoGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Dropout,4,0.7,fraction,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Bias,1,0.5,signal_sd,FullModel,0.0388542818586338,0.0478146144304589,0.560239130452187,0.039866109843834,0.982682511584587,0.0865135964693022,0.135680311604376
NUAA,vibration_x,Bias,1,0.5,signal_sd,AutoGate,0.0389539754323551,0.0479447254125373,0.557842559092469,0.0404010225794873,0.985203910172515,0.0865135964693022,0.135680311604376
NUAA,vibration_x,Bias,1,0.5,signal_sd,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Bias,2,1,signal_sd,FullModel,0.0384775012222375,0.0472711158988849,0.570179647814649,0.0399382740774491,0.973153169530666,0.0857496875504142,0.13392917024487
NUAA,vibration_x,Bias,2,1,signal_sd,AutoGate,0.0387334432890626,0.0475268914658588,0.565515701622929,0.0407977106045505,0.979626324637815,0.0857496875504142,0.13392917024487
NUAA,vibration_x,Bias,2,1,signal_sd,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Bias,3,2,signal_sd,FullModel,0.0381210837279917,0.0467190443486876,0.580160624105595,0.0403683313115046,0.964138841593981,0.0864659907754959,0.130430797617219
NUAA,vibration_x,Bias,3,2,signal_sd,AutoGate,0.037969896500165,0.0465637762521901,0.582946611614067,0.0403407652418668,0.960315091992822,0.085475746335551,0.136434992964314
NUAA,vibration_x,Bias,3,2,signal_sd,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Bias,4,3,signal_sd,FullModel,0.0381764308516413,0.0468110932111429,0.578504605295232,0.041183778937344,0.965538652576844,0.087462743199094,0.126984502179571
NUAA,vibration_x,Bias,4,3,signal_sd,AutoGate,0.0395207956219209,0.048302334762494,0.551222046668782,0.0411727742414508,0.999539634855985,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Bias,4,3,signal_sd,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Noise,1,0.25,signal_sd,FullModel,0.0395273079549646,0.04849775913895,0.547583317098254,0.0401019421538836,0.999704341433627,0.0873532244807084,0.137194204511626
NUAA,vibration_x,Noise,1,0.25,signal_sd,AutoGate,0.0396659164630883,0.0486208561966677,0.545283753522612,0.0407673071895295,1.00320995652608,0.0873532244807084,0.137194204511626
NUAA,vibration_x,Noise,1,0.25,signal_sd,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Noise,2,0.5,signal_sd,FullModel,0.0397501523873081,0.0487478994754955,0.542904358326708,0.0402567817952366,1.00534040819365,0.0885283091495231,0.13693884330438
NUAA,vibration_x,Noise,2,0.5,signal_sd,AutoGate,0.0398876808877665,0.0488748564527541,0.540520376699471,0.0409082446614536,1.00881870828774,0.0885283091495231,0.13693884330438
NUAA,vibration_x,Noise,2,0.5,signal_sd,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Noise,3,1,signal_sd,FullModel,0.0402463416885816,0.0491596816797253,0.535149405472083,0.0408364518228162,1.01788977278031,0.0900174717132799,0.136340212692407
NUAA,vibration_x,Noise,3,1,signal_sd,AutoGate,0.0403459482128857,0.0492827662563114,0.532818732675002,0.0413799764213844,1.02040896975915,0.0900174717132799,0.136340212692407
NUAA,vibration_x,Noise,3,1,signal_sd,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_x,Noise,4,2,signal_sd,FullModel,0.0416737964056137,0.0508243694436699,0.503134016452008,0.0420026138064164,1.05399222325437,0.0945482055820425,0.134595438582393
NUAA,vibration_x,Noise,4,2,signal_sd,AutoGate,0.0419078733341753,0.0510092698881646,0.499512216266272,0.0428231985307321,1.05991237653116,0.0945482055820425,0.134595438582393
NUAA,vibration_x,Noise,4,2,signal_sd,OracleGate,0.0401040677128648,0.0488434337753092,0.541111005082642,0.0423952940000772,1.01429145256687,0.0869981729451611,0.136434992964314
NUAA,vibration_y,Saturation,1,0.1,fraction,FullModel,0.0385992357209928,0.048144649948374,0.554147369438982,0.0396270928405457,0.976232015857529,0.0907511714631763,0.137152217829701
NUAA,vibration_y,Saturation,1,0.1,fraction,AutoGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Saturation,1,0.1,fraction,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Saturation,2,0.3,fraction,FullModel,0.0393196603797773,0.0501171640915831,0.516865286353948,0.0400896400138335,0.994452625768107,0.100064577258489,0.134475416955787
NUAA,vibration_y,Saturation,2,0.3,fraction,AutoGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Saturation,2,0.3,fraction,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Saturation,3,0.5,fraction,FullModel,0.066332601886886,0.0864855583807793,-0.438740450448444,0.05577680534276,1.67765004792287,0.155790443826951,0.295203745248016
NUAA,vibration_y,Saturation,3,0.5,fraction,AutoGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Saturation,3,0.5,fraction,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Saturation,4,0.7,fraction,FullModel,0.0746881629749064,0.09871356480504,-0.874342436361008,0.0604577356866266,1.88897460117413,0.186273798678369,0.314368899517244
NUAA,vibration_y,Saturation,4,0.7,fraction,AutoGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Saturation,4,0.7,fraction,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Dropout,1,0.1,fraction,FullModel,0.0409120267888104,0.0500150394762124,0.518832264225247,0.0410213687273695,1.03472593793187,0.0892224535565184,0.137127191662493
NUAA,vibration_y,Dropout,1,0.1,fraction,AutoGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Dropout,1,0.1,fraction,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Dropout,2,0.3,fraction,FullModel,0.0424873289153466,0.051740954277129,0.485051099468999,0.0417290649433601,1.07456766903995,0.089170495694078,0.13726815037615
NUAA,vibration_y,Dropout,2,0.3,fraction,AutoGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Dropout,2,0.3,fraction,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Dropout,3,0.5,fraction,FullModel,0.0411205328459717,0.0499244352867182,0.520573993329593,0.040828647665943,1.03999936588191,0.0890868550122351,0.139359975120973
NUAA,vibration_y,Dropout,3,0.5,fraction,AutoGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Dropout,3,0.5,fraction,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Dropout,4,0.7,fraction,FullModel,0.0410404803269577,0.0501152025985096,0.516903103611433,0.0409600273506444,1.03797471874701,0.0890077539049441,0.13832637496503
NUAA,vibration_y,Dropout,4,0.7,fraction,AutoGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Dropout,4,0.7,fraction,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Bias,1,0.5,signal_sd,FullModel,0.0373884806328749,0.0489426341661536,0.539245116819036,0.0388093585842871,0.945610220935816,0.101030346420814,0.13652475886999
NUAA,vibration_y,Bias,1,0.5,signal_sd,AutoGate,0.0375912080014475,0.0490550937848978,0.537125253401642,0.0394042122274143,0.950737497266408,0.101030346420814,0.13652475886999
NUAA,vibration_y,Bias,1,0.5,signal_sd,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Bias,2,1,signal_sd,FullModel,0.0404025396101846,0.0545257291247838,0.428128794113101,0.0405248364086139,1.02184025027114,0.117030564217661,0.135830998036927
NUAA,vibration_y,Bias,2,1,signal_sd,AutoGate,0.0368186939538597,0.0473744012511974,0.568299317921414,0.0388734525860926,0.931199469327042,0.0982322596758714,0.142068623997831
NUAA,vibration_y,Bias,2,1,signal_sd,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Bias,3,2,signal_sd,FullModel,0.0585000566503899,0.0743625524096783,-0.0636624863394437,0.051486018456731,1.47955334256864,0.14908325513784,0.164319909380445
NUAA,vibration_y,Bias,3,2,signal_sd,AutoGate,0.0382980260814837,0.0476387274478546,0.563468517529143,0.039600866531829,0.968613976585997,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Bias,3,2,signal_sd,OracleGate,0.0380944885855088,0.0475588327065642,0.564931500527976,0.0393976286940914,0.963466210929845,0.0867768130661906,0.142068623997831
NUAA,vibration_y,Bias,4,3,signal_sd,FullModel,0.0784186576565888,0.0994907727855981,-0.903973392971935,0.0637512845534655,1.98332435383682,0.180695361644031,0.223081067529846
NUAA,vibration_y,Bias,4,3,signal_sd,AutoGate,0.0383219321322462,0.0476602146766304,0.563074637687937,0.0394384374644157,0.969218596125507,0.0867768130661906,0.142068623997831
