ConditionOverlapPercent,OverlappingConditionN,Repeat,Seed,TrainCaseN,TestCaseN,TrainRecordN,TestRecordN,FixedPooledMAE,ReducedPooledMAE,SQTRPooledMAE,FixedCaseMacroMAE,ReducedCaseMacroMAE,SQTRCaseMacroMAE,FixedMinusSQTRPooled,FixedMinusSQTRCaseMacro,LambdaAll,LambdaReduced,Gate,TestCases
0,0,58,2026082458,8,8,76,70,0.120090212579195,0.160068606673848,0.119374746848105,0.140427410549682,0.16398995504286,0.13651841891163,0.000715465731089687,0.00390899163805248,1000,0.316227766016838,0.01,3|4|6|8|10|11|14|15
0,0,59,2026082459,8,8,93,53,0.20645725622163,0.211419977959927,0.209187864932984,0.215961926834506,0.222129062876482,0.219409616949222,-0.00273060871135378,-0.0034476901147152,31.6227766016838,31.6227766016838,0.1,4|5|6|7|10|13|15|16
0,0,60,2026082460,8,8,101,45,0.15633942455572,0.171361092128164,0.144029768760703,0.166932664881665,0.174342384079811,0.146382810506463,0.0123096557950172,0.0205498543752024,316.227766016838,0.316227766016838,0.01,4|5|6|8|10|14|15|16
0,0,61,2026082461,8,8,72,74,0.17038045831543,0.160226401286184,0.168032210504127,0.163082093298924,0.154562359394311,0.160781411043556,0.00234824781130311,0.00230068225536853,10,10,0.5,2|4|7|8|10|12|13|14
0,0,62,2026082462,8,8,82,64,0.191928373801958,0.169817135511444,0.171415993916139,0.164942953411238,0.148231152824916,0.149940657054058,0.0205123798858188,0.0150022963571799,31.6227766016838,31.6227766016838,0.01,2|6|7|8|12|13|14|15
0,0,63,2026082463,8,8,79,67,0.117492894881372,0.130899656420911,0.117133743536818,0.158535241561668,0.141991163011538,0.151240366874147,0.000359151344553749,0.00729487468752096,316.227766016838,1,0.01,3|4|5|6|10|11|15|16
0,0,64,2026082464,8,8,75,71,0.145153284820022,0.139052947124549,0.139131688580996,0.144420153194082,0.140987476685012,0.140561760304688,0.00602159623902573,0.0038583928893937,10,10,0.5,2|4|5|7|10|12|13|16
0,0,65,2026082465,8,8,63,83,0.320356275883893,0.349681666327708,0.257350094262185,0.261071150583045,0.295814049325604,0.204763932925064,0.0630061816217077,0.0563072176579809,3.16227766016838,1,0.5,2|3|4|6|10|11|12|15
0,0,66,2026082466,8,8,83,63,0.349151726540333,0.24094731782025,0.267674596402766,0.321422465484875,0.249211455498695,0.298236447621139,0.0814771301375671,0.023186017863736,0.01,1,0.01,1|2|5|6|9|12|15|16
0,0,67,2026082467,8,8,75,71,0.189191777885413,0.179018591335358,0.191151355531268,0.181629655310628,0.170622498459429,0.182548247050919,-0.0019595776458555,-0.000918591740290471,1,3.16227766016838,0.01,1|4|7|8|9|10|13|14
0,0,68,2026082468,8,8,69,77,4.03130679845735,0.229129249325383,0.359378745476692,5.26504583784169,0.226594054218039,0.340452853679313,3.67192805298066,4.92459298416237,0.316227766016838,0.316227766016838,0.1,1|3|5|8|9|11|14|16
0,0,69,2026082469,8,8,58,88,0.14298956036315,0.139871801970523,0.140641823193365,0.149535594404724,0.147743455017148,0.147761687560316,0.00234773716978537,0.00177390684440853,316.227766016838,316.227766016838,0.01,1|3|7|8|9|11|13|14
0,0,70,2026082470,8,8,75,71,0.145153284820022,0.139052947124549,0.139131688580996,0.144420153194082,0.140987476685012,0.140561760304688,0.00602159623902573,0.0038583928893937,10,10,0.5,2|4|5|7|10|12|13|16
0,0,71,2026082471,8,8,79,67,0.117492894881372,0.130899656420911,0.117133743536818,0.158535241561668,0.141991163011538,0.151240366874147,0.000359151344553749,0.00729487468752096,316.227766016838,1,0.01,3|4|5|6|10|11|15|16
0,0,72,2026082472,8,8,70,76,0.207767321531323,0.298040761017593,0.222451928774223,0.202270420669646,0.270380862507712,0.211377681717582,-0.0146846072429,-0.00910726104793588,1,3.16227766016838,0.01,1|2|4|8|9|10|12|14
0,0,73,2026082473,8,8,58,88,0.353530578722019,0.399347851073673,0.318192140544913,0.292401675103853,0.308150445681906,0.256892693761637,0.0353384381771063,0.0355089813422167,10,10,0.1,1|2|3|6|9|11|12|15
0,0,74,2026082474,8,8,45,101,0.111408925700589,0.119700737537741,0.113976709175682,0.111909039373734,0.119234233379958,0.113962491832902,-0.00256778347509252,-0.00205345245916796,316.227766016838,316.227766016838,0.5,1|2|3|7|9|11|12|13
0,0,75,2026082475,8,8,58,88,0.36770439698413,0.403729554181744,0.361030586604199,0.302220785194451,0.324292922693478,0.296832599469423,0.00667381037993164,0.00538818572502885,1,0.316227766016838,0.01,2|3|4|8|10|11|12|14
0,0,76,2026082476,8,8,79,67,0.117492894881372,0.130899656420911,0.117133743536818,0.158535241561668,0.141991163011538,0.151240366874147,0.000359151344553749,0.00729487468752096,316.227766016838,1,0.01,3|4|5|6|10|11|15|16
0,0,77,2026082477,8,8,66,80,0.116267098064482,0.121181107795582,0.114139483649745,0.130654761696329,0.13410448919815,0.128983450663254,0.00212761441473705,0.00167131103307515,1000,1000,0.1,2|3|5|8|11|12|14|16
0,0,78,2026082478,8,8,70,76,0.207767321531323,0.298040761017593,0.222451928774223,0.202270420669646,0.270380862507712,0.211377681717582,-0.0146846072429,-0.00910726104793588,1,3.16227766016838,0.01,1|2|4|8|9|10|12|14
0,0,79,2026082479,8,8,53,93,0.123640438695303,0.118097983832016,0.117325390203653,0.118830210794047,0.113984860622074,0.112639965486811,0.00631504849164964,0.00619024530723645,316.227766016838,316.227766016838,0.01,1|3|4|7|9|10|11|13
0,0,80,2026082480,8,8,77,69,0.26015966242149,0.186896093200732,0.170804414782036,0.231714646229678,0.185996483677539,0.158932054300368,0.0893552476394546,0.0727825919293095,3.16227766016838,1,0.5,2|4|6|7|10|12|13|15
0,0,81,2026082481,8,8,74,72,0.103723414158798,0.119046223425223,0.10429392760278,0.120969053732814,0.121826716147729,0.11696489239849,-0.000570513443981652,0.00400416133432425,316.227766016838,0.316227766016838,0.01,3|4|5|8|10|11|14|16
0,0,82,2026082482,8,8,79,67,0.117492894881372,0.130899656420911,0.117133743536818,0.158535241561668,0.141991163011538,0.151240366874147,0.000359151344553749,0.00729487468752096,316.227766016838,1,0.01,3|4|5|6|10|11|15|16
0,0,83,2026082483,8,8,83,63,0.349151726540333,0.24094731782025,0.267674596402766,0.321422465484875,0.249211455498695,0.298236447621139,0.0814771301375671,0.023186017863736,0.01,1,0.01,1|2|5|6|9|12|15|16
0,0,84,2026082484,8,8,85,61,0.180154817043225,0.17448858418488,0.175538452624026,0.161547492598771,0.150953472944988,0.157526456655058,0.00461636441919944,0.0040210359437122,316.227766016838,100,0.1,1|6|7|8|9|13|14|15
0,0,85,2026082485,8,8,78,68,0.212710132430751,0.160414357083884,0.159602952457118,0.208699042265805,0.152131568409323,0.150264878078303,0.0531071799736331,0.0584341641875014,100,316.227766016838,0.01,1|4|5|7|9|10|13|16
0,0,86,2026082486,8,8,60,86,0.121103078496884,0.147589398747967,0.128379406551495,0.134413081675222,0.159460990502593,0.141142000987649,-0.00727632805461081,-0.00672891931242715,316.227766016838,1000,0.1,2|3|6|7|11|12|13|15
0,0,87,2026082487,8,8,96,50,0.164735463449521,0.232413685193089,0.218872232129104,0.177751483835033,0.23680187005903,0.230776404519036,-0.054136768679583,-0.0530249206840033,1000,316.227766016838,0.5,1|5|6|8|9|14|15|16
0,0,88,2026082488,8,8,98,48,0.203560867421938,0.206502016569517,0.203918670092744,0.158060101264269,0.16056194446953,0.158081594169832,-0.000357802670806262,-2.14929055629056e-05,100,100,0.01,5|6|7|8|13|14|15|16
0,0,89,2026082489,8,8,58,88,0.36770439698413,0.403729554181744,0.361030586604199,0.302220785194451,0.324292922693478,0.296832599469423,0.00667381037993164,0.00538818572502885,1,0.316227766016838,0.01,2|3|4|8|10|11|12|14
0,0,90,2026082490,8,8,83,63,0.349151726540333,0.24094731782025,0.267674596402766,0.321422465484875,0.249211455498695,0.298236447621139,0.0814771301375671,0.023186017863736,0.01,1,0.01,1|2|5|6|9|12|15|16
0,0,91,2026082491,8,8,63,83,0.320356275883893,0.349681666327708,0.257350094262185,0.261071150583045,0.295814049325604,0.204763932925064,0.0630061816217077,0.0563072176579809,3.16227766016838,1,0.5,2|3|4|6|10|11|12|15
0,0,92,2026082492,8,8,78,68,0.212710132430751,0.160414357083884,0.159602952457118,0.208699042265805,0.152131568409323,0.150264878078303,0.0531071799736331,0.0584341641875014,100,316.227766016838,0.01,1|4|5|7|9|10|13|16
0,0,93,2026082493,8,8,61,85,0.260535700872404,0.236860129080316,0.244990496748763,0.23514120806195,0.221123914810791,0.228226696666341,0.0155452041236409,0.00691451139560966,1,1,0.01,2|3|4|5|10|11|12|16
0,0,94,2026082494,8,8,69,77,4.03130679845735,0.229129249325383,0.359378745476692,5.26504583784169,0.226594054218039,0.340452853679313,3.67192805298066,4.92459298416237,0.316227766016838,0.316227766016838,0.1,1|3|5|8|9|11|14|16
0,0,95,2026082495,8,8,64,82,0.141873474406355,0.189433093703639,0.197675935075737,0.157557824590285,0.21523225996348,0.22432930975698,-0.0558024606693818,-0.0667714851666951,1000,0.1,0.5,1|3|4|5|9|10|11|16
0,0,96,2026082496,8,8,91,55,0.195890534802463,0.380641554075703,0.322188021045756,0.211246366493957,0.370215033016856,0.333449477868504,-0.126297486243293,-0.122203111374547,1000,31.6227766016838,0.5,1|4|5|6|9|10|15|16
0,0,97,2026082497,8,8,90,56,0.176075157254555,0.177766527658603,0.176785430657758,0.142305824573555,0.14375290959146,0.142864143984422,-0.00071027340320301,-0.000558319410866788,100,100,0.01,4|6|7|8|10|13|14|15
0,0,98,2026082498,8,8,76,70,0.158993828349943,0.171370157173953,0.160975207080281,0.175216952022597,0.201368401534869,0.186083654066526,-0.00198137873033732,-0.0108667020439292,316.227766016838,100,0.1,3|5|6|7|11|13|15|16
0,0,99,2026082499,8,8,53,93,0.123640438695303,0.118097983832016,0.117325390203653,0.118830210794047,0.113984860622074,0.112639965486811,0.00631504849164964,0.00619024530723645,316.227766016838,316.227766016838,0.01,1|3|4|7|9|10|11|13
0,0,100,2026082500,8,8,88,58,0.12080678865536,0.224435546649594,0.141622007485847,0.137629699823992,0.251229751137805,0.146761226837696,-0.0208152188304872,-0.00913152701370379,1000,1,0.1,1|4|6|8|9|10|14|15
25,2,1,2026083401,8,8,67,79,0.154977326149714,0.154534620629435,0.155452698452613,0.15856846790539,0.159837296570443,0.159237564657672,-0.000475372302898985,-0.000669096752282487,100,100,0.01,3|4|7|8|11|13|14|15
25,2,2,2026083402,8,8,74,72,0.168186879917661,0.129618801497123,0.122984288148853,0.162277759300816,0.126303576791949,0.122599543064182,0.0452025917688075,0.0396782162366342,316.227766016838,316.227766016838,0.01,1|2|7|8|9|12|14|15
25,2,3,2026083403,8,8,86,60,0.133042756292763,0.0943798486618797,0.0927803071946451,0.135852827589514,0.106373000962175,0.105331591104659,0.040262449098118,0.0305212364848546,316.227766016838,316.227766016838,0.01,1|4|6|8|9|12|14|15
25,2,4,2026083404,8,8,86,60,0.146234446440727,0.125088573484796,0.109554921144451,0.15508561819558,0.148257165925569,0.130297656531959,0.036679525296276,0.0247879616636211,316.227766016838,1000,0.01,1|6|7|8|9|12|14|15
25,2,5,2026083405,8,8,74,72,0.108944448816571,0.0869784843253226,0.0784364848784124,0.123194532930449,0.103874699603485,0.0977033849167611,0.0305079639381587,0.0254911480136878,316.227766016838,316.227766016838,0.01,3|4|6|8|11|12|14|15
25,2,6,2026083406,8,8,73,73,0.163144263800308,0.163540549388771,0.162960415280215,0.157049560793108,0.159015238494024,0.156877784504935,0.000183848520092678,0.000171776288173258,100,100,0.01,3|4|6|7|8|11|13|15
25,2,7,2026083407,8,8,76,70,0.173990152563943,0.156314910377934,0.157674289370705,0.1635122839143,0.149634706216783,0.150513456738435,0.0163158631932377,0.0129988271758651,31.6227766016838,31.6227766016838,0.1,2|4|7|8|12|13|14|15
25,2,8,2026083408,8,8,54,92,0.117604842163959,0.122521434764736,0.11896867437234,0.124531118443169,0.12952400530028,0.125852664161974,-0.00136383220838117,-0.00132154571880514,316.227766016838,316.227766016838,0.5,2|3|5|7|11|12|13|14
25,2,9,2026083409,8,8,89,57,0.193473344767578,0.190806096860439,0.189725073976267,0.166936301691008,0.164866484323029,0.164371201255461,0.00374827079131115,0.00256510043554649,100,100,0.01,5|6|7|8|12|13|14|15
25,2,10,2026083410,8,8,69,77,0.153047060499627,0.152990698578907,0.151854619194708,0.161994165084575,0.163848329559494,0.160747419760131,0.00119244130491969,0.00124674532444382,100,100,0.01,3|4|6|7|9|11|13|15
25,2,11,2026083411,8,8,77,69,0.156113215361418,0.155727939372571,0.1555204458212,0.149737434565292,0.150660362821702,0.148792958681109,0.000592769540217697,0.000944475884183421,316.227766016838,316.227766016838,0.5,3|6|7|8|11|13|15|16
25,2,12,2026083412,8,8,94,52,0.111530807886408,0.0930298730300148,0.106555144973357,0.1340943007347,0.111022181857338,0.129203821097835,0.00497566291305095,0.00489047963686542,1000,316.227766016838,0.5,2|4|6|8|10|14|15|16
25,2,13,2026083413,8,8,47,99,0.136601123999284,0.137891806380041,0.13546881099524,0.134317450772404,0.135269068649471,0.133049982272431,0.00113231300404396,0.00126746849997281,1000,1000,0.01,1|2|3|4|9|10|11|13
25,2,14,2026083414,8,8,61,85,0.290503775480479,0.334237834707031,0.227762401371602,0.261166691095989,0.27602030983178,0.200031872769133,0.0627413741088777,0.0611348183268556,3.16227766016838,1,0.1,2|3|4|10|11|12|15|16
25,2,15,2026083415,8,8,71,75,0.132376860856581,0.123561007905647,0.121323981777335,0.126006560547787,0.116882516220941,0.11571241385258,0.0110528790792465,0.0102941466952074,316.227766016838,100,0.01,1|2|4|7|9|10|13|16
25,2,16,2026083416,8,8,82,64,0.124164026775304,0.120100932459379,0.131100942691704,0.154839886887357,0.157809719525234,0.16952161230564,-0.00693691591639992,-0.0146817254182836,1000,316.227766016838,0.5,3|5|6|8|9|11|15|16
25,2,17,2026083417,8,8,78,68,0.187557464595366,0.174722815384838,0.184524406273939,0.172533887682716,0.158850674031133,0.169840972422388,0.00303305832142692,0.00269291526032857,10,10,0.5,2|6|7|8|10|12|13|14
25,2,18,2026083418,8,8,63,83,0.133697695656884,0.141760103753457,0.134795799307711,0.143171265637256,0.15102276833832,0.143527051657273,-0.00109810365082688,-0.000355786020017086,1000,1000,0.01,2|3|6|7|11|12|13|16
25,2,19,2026083419,8,8,79,67,0.168246507752069,0.148726393575916,0.147427080821021,0.180176551417397,0.169786784638705,0.167058637469754,0.020819426931048,0.0131179139476424,10,10,0.5,2|4|5|7|12|13|15|16
25,2,20,2026083420,8,8,73,73,0.119055954780308,0.122889115515172,0.11804225746139,0.129324919876072,0.132278945179283,0.128779062903337,0.00101369731891869,0.000545856972735096,1000,1000,0.1,2|4|5|8|11|12|14|16
25,2,21,2026083421,8,8,66,80,0.273200799652588,0.308681442050657,0.209384312759077,0.2338194836525,0.231249508247775,0.180707014866419,0.0638164868935118,0.0531124687860812,1,1,0.01,2|3|6|8|9|11|12|15
25,2,22,2026083422,8,8,64,82,0.307373751210055,0.314231634906555,0.297007781448824,0.255347071070286,0.257517860111771,0.249700185043289,0.0103659697612309,0.00564688602699709,3.16227766016838,3.16227766016838,0.01,1|2|3|5|6|11|12|16
25,2,23,2026083423,8,8,91,55,0.183206987939823,0.200160115006291,0.193551646031874,0.180127699799578,0.209040122312246,0.200665067842937,-0.0103446580920514,-0.0205373680433587,316.227766016838,100,0.1,5|6|7|9|10|13|15|16
25,2,24,2026083424,8,8,71,75,0.153511405683439,0.144986540119986,0.143709576150697,0.15388950098326,0.150515620747347,0.145819940793163,0.00980182953274156,0.00806956019009653,316.227766016838,316.227766016838,0.1,1|5|6|7|9|11|13|15
25,2,25,2026083425,8,8,84,62,0.286091228429446,0.178148365053539,0.175408202685659,0.272866345695706,0.190090435005921,0.192300481682672,0.110683025743787,0.0805658640130339,3.16227766016838,0.316227766016838,0.5,2|5|8|10|12|14|15|16
25,2,26,2026083426,8,8,63,83,0.101394755817063,0.10665915646455,0.103769687831505,0.112668886223947,0.116042172748606,0.114616050798398,-0.00237493201444247,-0.00194716457445167,316.227766016838,316.227766016838,0.1,1|3|4|9|10|11|14|16
25,2,27,2026083427,8,8,77,69,0.107599096349856,0.111503599345971,0.107952688406974,0.136266191450531,0.139369930884871,0.137062192517029,-0.000353592057117491,-0.000796001066497576,1000,1000,0.01,1|3|6|8|11|14|15|16
