Dataset,Experiment,TargetSensor,FaultType,SeverityBin,RecordScenarioRows,TechnicalRepeatN,FixedMAE,DetectorGuidedMedianMAE,DetectorGuidedMaskMAE,SQTR_MAE,OracleEnvelopeMAE,MeanSQTRRegret,CorrectDetectionRate,MissRate,WrongChannelRate
NUAA,W9,force_z,Bias,Low,78,30,0.0498779960523972,0.0601457122644688,0.0633402467292229,0.0605171114443256,0.0496750820940035,0.0108420293503221,0.358974358974359,0.641025641025641,0
NUAA,W1,force_z,Bias,Medium,291,30,0.0689327073490906,0.0273929485877893,0.0271280950330386,0.0266004055509386,0.0127422151018959,0.0138581904490427,0.711340206185567,0.285223367697594,0.00343642611683849
NUAA,W2,force_z,Bias,Medium,169,30,0.0528823075616904,0.0234715969640658,0.0252718320458004,0.0248742099895335,0.0149798103063455,0.00989439968318794,0.869822485207101,0.130177514792899,0
NUAA,W3,force_z,Bias,Medium,110,30,0.0340081402538829,0.0291487311940385,0.0277385208642524,0.028639725055048,0.0180596306101191,0.0105800944449289,0.690909090909091,0.309090909090909,0
NUAA,W4,force_z,Bias,Medium,283,30,0.0310036604839171,0.0459068570791505,0.0437855591231315,0.0465821553923096,0.020263481161835,0.0263186742304745,0.696113074204947,0.293286219081272,0.0106007067137809
NUAA,W5,force_z,Bias,Medium,68,30,0.070239459799406,0.0418496060290273,0.0440083304701806,0.049251588023286,0.0247239393608442,0.0245276486624418,0.676470588235294,0.176470588235294,0.147058823529412
NUAA,W6,force_z,Bias,Medium,145,30,0.0463319873278608,0.0398207805574014,0.0391741603872889,0.0393510099402325,0.0275459664510861,0.0118050434891463,0.696551724137931,0.303448275862069,0
NUAA,W7,force_z,Bias,Medium,78,30,0.0688819488168743,0.0727904456659509,0.0705428946024766,0.0723501139029498,0.057061058238823,0.0152890556641268,0.653846153846154,0.346153846153846,0
NUAA,W8,force_z,Bias,Medium,286,30,0.0832358573877026,0.0691375950207566,0.0668778885702301,0.0724906489792189,0.056867318363611,0.0156233306156079,0.657342657342657,0.342657342657343,0
NUAA,W9,force_z,Bias,Medium,64,30,0.0286404220052763,0.0533895655015621,0.0572390536656635,0.054308567577149,0.0275397741083798,0.0267687934687692,0.796875,0.203125,0
NUAA,W1,force_z,Bias,High,276,30,0.117784705643875,0.0302079117266485,0.0290911802521913,0.0295993502211881,0.0143250685484535,0.0152742816727346,0.840579710144927,0.152173913043478,0.0072463768115942
NUAA,W2,force_z,Bias,High,167,30,0.0947426330010258,0.0279195712308144,0.0298552538788293,0.029161427781546,0.0179161350214522,0.0112452927600938,0.898203592814371,0.101796407185629,0
NUAA,W3,force_z,Bias,High,106,30,0.0672379222965036,0.0328041252072075,0.0335023165467126,0.0325625027909718,0.0216236237832233,0.0109388790077485,0.820754716981132,0.179245283018868,0
NUAA,W4,force_z,Bias,High,271,30,0.0765249726777542,0.0478090035013215,0.0435163807982094,0.0480141290883855,0.0335239266066434,0.0144902024817422,0.826568265682657,0.162361623616236,0.011070110701107
NUAA,W5,force_z,Bias,High,68,30,0.116195058880472,0.0462456225109169,0.0490259562176201,0.0542676885930686,0.0255529822351109,0.0287147063579577,0.764705882352941,0.132352941176471,0.102941176470588
NUAA,W6,force_z,Bias,High,136,30,0.0687963819215527,0.0387406411022749,0.0387321934199508,0.038069808538591,0.0274329417524292,0.0106368667861618,0.830882352941177,0.169117647058824,0
NUAA,W7,force_z,Bias,High,67,30,0.102403316972799,0.0887067206014626,0.0899626289202876,0.0883205120034319,0.0719623735021185,0.0163581385013133,0.746268656716418,0.253731343283582,0
NUAA,W8,force_z,Bias,High,308,30,0.115753801266969,0.0758233562623626,0.0727525756395203,0.0798817360622414,0.0599738249451331,0.0199079111171083,0.808441558441558,0.191558441558442,0
NUAA,W9,force_z,Bias,High,68,30,0.0360205521801777,0.0581343188289299,0.0623312735133645,0.0589231060251793,0.0283344742327579,0.0305886317924214,0.852941176470588,0.147058823529412,0
NUAA,W1,force_z,Noise,Low,297,30,0.0366561630793684,0.027854027782584,0.0262753107487589,0.0274857653132056,0.01241125489434,0.0150745104188656,0.225589225589226,0.693602693602694,0.0808080808080808
NUAA,W2,force_z,Noise,Low,177,30,0.0254540831447088,0.0200678863199086,0.0219794507561351,0.0210943499301092,0.0108249995994793,0.0102693503306299,0.435028248587571,0.564971751412429,0
NUAA,W3,force_z,Noise,Low,108,30,0.0309907906747332,0.0306261538173073,0.0295564616575528,0.030612413878653,0.0230644079411505,0.00754800593750248,0.212962962962963,0.787037037037037,0
NUAA,W4,force_z,Noise,Low,311,30,0.0313600055502679,0.0399949135885554,0.0419468351511125,0.0391174531096505,0.0279402498166731,0.0111772032929774,0.231511254019293,0.752411575562701,0.0160771704180064
NUAA,W5,force_z,Noise,Low,67,30,0.0409846554722564,0.0378140032178212,0.0401904865559903,0.0406523775946367,0.0250537412457305,0.0155986363489062,0.194029850746269,0.716417910447761,0.0895522388059701
NUAA,W6,force_z,Noise,Low,146,30,0.0347270730071775,0.0349958896288462,0.0340216601274721,0.0347696360005816,0.028141889283003,0.00662774671757862,0.157534246575342,0.842465753424658,0
NUAA,W7,force_z,Noise,Low,75,30,0.0807897835092596,0.0819659274376171,0.0818583086546937,0.081902479419349,0.0759475017154597,0.00595497770388932,0.173333333333333,0.826666666666667,0
NUAA,W8,force_z,Noise,Low,317,30,0.0697925179674863,0.0679910732144784,0.0685447449790572,0.0685147642056176,0.0558991877007263,0.0126155765048913,0.0851735015772871,0.914826498422713,0
NUAA,W9,force_z,Noise,Low,67,30,0.0403665946375628,0.0517274940412314,0.0549749941289765,0.0519249567507045,0.0402785692653114,0.0116463874853931,0.358208955223881,0.641791044776119,0
NUAA,W1,force_z,Noise,Medium,311,30,0.0947700650654767,0.0271286316762789,0.0272431133992096,0.0257072370328579,0.0136338849996495,0.0120733520332084,0.794212218649518,0.186495176848875,0.0192926045016077
NUAA,W2,force_z,Noise,Medium,162,30,0.0832537119721668,0.0252312782266409,0.027028922438062,0.0267780055962867,0.0178369656117571,0.00894103998452959,0.895061728395062,0.104938271604938,0
NUAA,W3,force_z,Noise,Medium,115,30,0.0458352758306185,0.0279195323430857,0.0280466567911882,0.027498141281336,0.0179279975450905,0.00957014373624557,0.791304347826087,0.208695652173913,0
NUAA,W4,force_z,Noise,Medium,264,30,0.0556705230896112,0.0461639910178912,0.0427792909933457,0.0478187052798704,0.0273021998428914,0.020516505436979,0.78030303030303,0.200757575757576,0.0189393939393939
NUAA,W5,force_z,Noise,Medium,67,30,0.0942071817624482,0.0513205926102097,0.0533563214871807,0.0612083870617149,0.020880943818784,0.0403274432429308,0.701492537313433,0.0746268656716418,0.223880597014925
NUAA,W6,force_z,Noise,Medium,155,30,0.0584971740860074,0.0360210228754973,0.0360400530817752,0.0358675331381398,0.0280380605890846,0.00782947254905518,0.703225806451613,0.296774193548387,0
NUAA,W7,force_z,Noise,Medium,82,30,0.0824360326701515,0.0757678218758075,0.073853575665176,0.0754958601241516,0.0641002272695522,0.0113956328545994,0.731707317073171,0.268292682926829,0
NUAA,W8,force_z,Noise,Medium,300,30,0.116076371496982,0.0778869681785276,0.0766272334194061,0.0810574719125096,0.0583389341427843,0.0227185377697253,0.613333333333333,0.386666666666667,0
NUAA,W9,force_z,Noise,Medium,63,30,0.0321085379148205,0.0565098568246692,0.0599316089557549,0.0574326131803157,0.027965546544009,0.0294670666363067,0.777777777777778,0.222222222222222,0
NUAA,W1,force_z,Noise,High,262,30,0.172610727890072,0.0257283353153706,0.025922132198022,0.0242669816030999,0.0136916463953398,0.0105753352077601,0.912213740458015,0.083969465648855,0.00381679389312977
NUAA,W2,force_z,Noise,High,171,30,0.164517963335625,0.02164323675527,0.0229498440932608,0.0228579608316921,0.0180323666088544,0.00482559422283766,0.994152046783626,0.00584795321637427,0
NUAA,W3,force_z,Noise,High,107,30,0.0888810153450806,0.0276616767880985,0.028860322047328,0.0275164724631238,0.0215115112265227,0.00600496123660113,0.906542056074766,0.0934579439252336,0
NUAA,W4,force_z,Noise,High,265,30,0.144032336773239,0.055428938647273,0.0486164883164413,0.0574814026682996,0.0409051879498655,0.016576214718434,0.883018867924528,0.113207547169811,0.00377358490566038
NUAA,W5,force_z,Noise,High,76,30,0.161978535602282,0.047172803689581,0.0493941422650484,0.0570861503779542,0.0256892562385994,0.0313968941393548,0.855263157894737,0.0394736842105263,0.105263157894737
NUAA,W6,force_z,Noise,High,119,30,0.0989232418555897,0.0402049075853018,0.0405074099867663,0.0394573701147309,0.0327905680246819,0.00666680209004904,0.907563025210084,0.092436974789916,0
NUAA,W7,force_z,Noise,High,83,30,0.103757098146082,0.0752515455328761,0.072415924010963,0.0745997324564743,0.0624664829765637,0.0121332494799106,0.91566265060241,0.0843373493975904,0
NUAA,W8,force_z,Noise,High,313,30,0.189813065130964,0.07869447943275,0.0766414773177288,0.0832157945018951,0.0594568275783636,0.0237589669235315,0.869009584664537,0.130990415335463,0
NUAA,W9,force_z,Noise,High,80,30,0.0621137216804071,0.0638288597626849,0.0675850669147571,0.0649241161395219,0.0394889302105515,0.0254351859289704,0.975,0.025,0
NUAA,W1,vibration_x,Saturation,Low,305,30,0.0189428066278349,0.0205393419763294,0.0201575805840726,0.0206011273556073,0.0181769037873969,0.00242422356821038,1,0,0
NUAA,W2,vibration_x,Saturation,Low,171,30,0.0135277921150606,0.0138702470636028,0.0163371830718643,0.0140308736952569,0.0123584637309142,0.00167240996434278,1,0,0
NUAA,W3,vibration_x,Saturation,Low,101,30,0.0300725484121295,0.0287549398333174,0.0266277513372698,0.0288773532604659,0.024082061054559,0.00479529220590694,1,0,0
NUAA,W4,vibration_x,Saturation,Low,265,30,0.0513153167505276,0.0508249500405795,0.0541190854035649,0.0500420069678833,0.0459486756581849,0.00409333130969832,1,0,0
NUAA,W5,vibration_x,Saturation,Low,75,30,0.0272497003178487,0.0295486824678832,0.0258670769236207,0.0452534223212925,0.0230024298805075,0.022250992440785,1,0,0
NUAA,W6,vibration_x,Saturation,Low,133,30,0.0360818407676256,0.0373116326785757,0.0363102720307366,0.032902465828338,0.0309675003482933,0.00193496548004469,1,0,0
NUAA,W7,vibration_x,Saturation,Low,73,30,0.0796637826513632,0.0804792095941084,0.0792799094996972,0.0803968756289835,0.0723156248777097,0.0080812507512738,1,0,0
NUAA,W8,vibration_x,Saturation,Low,298,30,0.0558878068144511,0.0563909312819527,0.0540892584478221,0.0570237793440333,0.0525654183484886,0.00445836099554463,1,0,0
NUAA,W9,vibration_x,Saturation,Low,55,30,0.0586975603968694,0.054870245080413,0.0604798849724409,0.058749348457343,0.0547087936656191,0.00404055479172393,1,0,0
NUAA,W1,vibration_x,Saturation,Medium,301,30,0.0151162877757634,0.0171039446405197,0.0168607498040415,0.0171315057882886,0.0139578962591969,0.00317360952909171,1,0,0
NUAA,W2,vibration_x,Saturation,Medium,169,30,0.013552633189593,0.0142424910167101,0.0166565421048125,0.014381008798667,0.0117645517712261,0.0026164570274409,1,0,0
NUAA,W3,vibration_x,Saturation,Medium,122,30,0.0310554418101693,0.0282523268230319,0.0260316768223704,0.0283388932099267,0.0228550671536762,0.00548382605625051,1,0,0
NUAA,W4,vibration_x,Saturation,Medium,260,30,0.0494257523890679,0.049978047649561,0.0529739606567553,0.0491830644780346,0.045175379333808,0.00400768514422659,1,0,0
NUAA,W5,vibration_x,Saturation,Medium,70,30,0.0255587772633064,0.0288851481081084,0.0247360428444373,0.0432424824311934,0.0211138345551494,0.022128647876044,1,0,0
NUAA,W6,vibration_x,Saturation,Medium,133,30,0.0358399482077935,0.0368986690227748,0.0358661530550765,0.0335005333738404,0.0310486422537483,0.00245189112009215,1,0,0
NUAA,W7,vibration_x,Saturation,Medium,77,30,0.0757534804783244,0.076233242505896,0.0731140547811812,0.0761821806395288,0.065526939067594,0.0106552415719348,1,0,0
NUAA,W8,vibration_x,Saturation,Medium,331,30,0.0618757893986036,0.0603381044543903,0.0577088032849414,0.060973895717431,0.0562999078380846,0.00467398787934643,1,0,0
NUAA,W9,vibration_x,Saturation,Medium,77,30,0.0577446205745565,0.0495267652614791,0.0551164611738974,0.0542834018214763,0.0494105705949909,0.00487283122648533,1,0,0
NUAA,W1,vibration_x,Saturation,High,264,30,0.0163518262463956,0.0178628311615158,0.0178555317356117,0.0179231181869466,0.00998232226134404,0.00794079592560261,1,0,0
NUAA,W2,vibration_x,Saturation,High,170,30,0.0183007522604942,0.0162891326279912,0.0189039506950929,0.0164631439319978,0.0111489740558969,0.00531416987610092,1,0,0
NUAA,W3,vibration_x,Saturation,High,107,30,0.0357987583787696,0.0310130545583687,0.0281360944361032,0.0310837223672111,0.0248519900297617,0.00623173233744936,1,0,0
NUAA,W4,vibration_x,Saturation,High,315,30,0.053820244316126,0.0499307797731495,0.0533107689768447,0.0488820613313685,0.0451090064253907,0.00377305490597784,1,0,0
NUAA,W5,vibration_x,Saturation,High,65,30,0.0300805201686906,0.0289994861615444,0.0251663766013047,0.0456845608946209,0.0198488194723789,0.0258357414222419,1,0,0
NUAA,W6,vibration_x,Saturation,High,154,30,0.0353046080722597,0.0367797429105845,0.035681888203796,0.0327109346020423,0.0305945980055439,0.00211633659649838,1,0,0
NUAA,W7,vibration_x,Saturation,High,90,30,0.0730821488543197,0.0744797681146927,0.0709166075613637,0.0744542245509562,0.0611236746970324,0.0133305498539238,1,0,0
NUAA,W8,vibration_x,Saturation,High,301,30,0.040430072130221,0.0565042322947897,0.0537652361605009,0.0573303496854947,0.0384525231757739,0.0188778265097208,1,0,0
NUAA,W9,vibration_x,Saturation,High,78,30,0.0606216178069645,0.0517435991338835,0.0574644865359062,0.0562777358896007,0.0516593162770981,0.00461841961250267,1,0,0
NUAA,W1,vibration_x,Dropout,Low,287,30,0.0199923622288349,0.0187574332173778,0.0184160743347912,0.0187625473627569,0.0173344488380218,0.00142809852473507,1,0,0
NUAA,W2,vibration_x,Dropout,Low,165,30,0.0168376150037365,0.0164892770886099,0.0191088118600191,0.0166521945650283,0.0160030012394591,0.000649193325569246,1,0,0
NUAA,W3,vibration_x,Dropout,Low,110,30,0.029100425107183,0.0290775160224269,0.0275037273342177,0.0291792605214236,0.0254105834040491,0.00376867711737451,1,0,0
NUAA,W4,vibration_x,Dropout,Low,299,30,0.0499746493540659,0.0500213357670484,0.0532161809270264,0.0491325848946652,0.0451948698238244,0.00393771507084086,1,0,0
NUAA,W5,vibration_x,Dropout,Low,73,30,0.0284819078816716,0.0304493167857603,0.0268208453720667,0.0470731318129193,0.022414528386263,0.0246586034266563,1,0,0
NUAA,W6,vibration_x,Dropout,Low,158,30,0.0360464939051021,0.0370237165033345,0.0360510963154054,0.032641132507761,0.0307117722371425,0.00192936027061852,1,0,0
NUAA,W7,vibration_x,Dropout,Low,79,30,0.0816978781604719,0.0814687916026436,0.0791369340105481,0.0814071714612384,0.0744004545412337,0.00700671692000468,1,0,0
NUAA,W8,vibration_x,Dropout,Low,307,30,0.058326137259829,0.0569480321210356,0.054396302874102,0.0576702508011448,0.0533909612991458,0.00427928950199897,1,0,0
NUAA,W9,vibration_x,Dropout,Low,66,30,0.0454034166123074,0.0470131155166649,0.0529062142802711,0.0515904431248594,0.0453742143960833,0.00621622872877607,1,0,0
NUAA,W1,vibration_x,Dropout,Medium,270,30,0.0192196962577252,0.018077242188786,0.0180230580818707,0.0181185679411281,0.0168021494536427,0.0013164184874854,1,0,0
NUAA,W2,vibration_x,Dropout,Medium,166,30,0.0141418369729926,0.0139591938652982,0.0163577473127183,0.0140922969602324,0.0133728073642617,0.000719489595970722,1,0,0
NUAA,W3,vibration_x,Dropout,Medium,123,30,0.0301206620945339,0.0303730328086873,0.0276153288149846,0.0304714291841331,0.0259870354868049,0.00448439369732819,1,0,0
NUAA,W4,vibration_x,Dropout,Medium,258,30,0.0505935135865851,0.0498814519946735,0.0523586433969129,0.0490537225417391,0.0449330712141697,0.00412065132756937,1,0,0
NUAA,W5,vibration_x,Dropout,Medium,68,30,0.0291893120993087,0.027935406389377,0.0235657817867392,0.0428470373443023,0.0218056743330134,0.0210413630112889,1,0,0
NUAA,W6,vibration_x,Dropout,Medium,129,30,0.0361528139051424,0.0368813386551389,0.0357275062368484,0.0331363745616338,0.0308533790444012,0.00228299551723266,1,0,0
NUAA,W7,vibration_x,Dropout,Medium,84,30,0.0750663978253756,0.0750969325700107,0.0723536147803968,0.0750505339355241,0.0675617756128458,0.00748875832267832,1,0,0
NUAA,W8,vibration_x,Dropout,Medium,303,30,0.056180857425966,0.0574276831884464,0.0548398858673511,0.0580493523351331,0.0534284106915366,0.00462094164359653,1,0,0
NUAA,W9,vibration_x,Dropout,Medium,70,30,0.0521049915535684,0.0555330718056793,0.0608048395351319,0.0599615546514902,0.0521049915535684,0.00785656309792174,1,0,0
NUAA,W1,vibration_x,Dropout,High,313,30,0.0202284541448278,0.0187358956608864,0.0184836074478273,0.0188331177312242,0.0174173530224203,0.00141576470880391,1,0,0
NUAA,W2,vibration_x,Dropout,High,179,30,0.0141612900488215,0.0140222842189857,0.0165024889852152,0.0141981617803075,0.0135370393076265,0.000661122472681004,1,0,0
NUAA,W3,vibration_x,Dropout,High,97,30,0.0277416750008466,0.0281960807771641,0.0252962279489632,0.0282702216206674,0.0238950713922468,0.00437515022842051,1,0,0
NUAA,W4,vibration_x,Dropout,High,283,30,0.0515749030080529,0.050760797771054,0.0547261891760521,0.0498235852681469,0.0462461180377138,0.00357746723043313,1,0,0
NUAA,W5,vibration_x,Dropout,High,69,30,0.0307289647985533,0.0289952230916098,0.0253184546928671,0.0440657933431183,0.0245349250756803,0.019530868267438,1,0,0
NUAA,W6,vibration_x,Dropout,High,133,30,0.0362611079701218,0.0370421852666907,0.0360116826872948,0.0333623426159943,0.0311373751326355,0.0022249674833588,1,0,0
NUAA,W7,vibration_x,Dropout,High,77,30,0.0739579045985279,0.0740771978072274,0.0710414138151292,0.0740320603081002,0.0663461262742272,0.00768593403387291,1,0,0
NUAA,W8,vibration_x,Dropout,High,320,30,0.0560358078806912,0.0590642192184362,0.0565231205903771,0.0598067507150897,0.0546499449895217,0.00515680572556802,1,0,0
NUAA,W9,vibration_x,Dropout,High,74,30,0.0478334092316439,0.0523951957635416,0.05816813815835,0.056735424769613,0.0478334092316439,0.00890201553796911,1,0,0
NUAA,W1,vibration_x,Bias,Low,289,30,0.0191298978365296,0.018991474854565,0.0178694870800624,0.0187906530418334,0.0164561650125188,0.00233448802931462,0,0.948096885813149,0.0519031141868512
NUAA,W2,vibration_x,Bias,Low,185,30,0.0156288783439353,0.0149544113158768,0.0169454523468471,0.0142439117123693,0.014027907625584,0.000216004086785233,0,0.875675675675676,0.124324324324324
NUAA,W3,vibration_x,Bias,Low,120,30,0.0305879628844649,0.0305879628844649,0.0291553351399352,0.0305879628844649,0.0265169810210736,0.00407098186339125,0,1,0
NUAA,W4,vibration_x,Bias,Low,265,30,0.0484256526029965,0.0482834173648176,0.0499920319924474,0.048277431512788,0.0436988086925879,0.00457862282020003,0,0.962264150943396,0.0377358490566038
NUAA,W5,vibration_x,Bias,Low,65,30,0.0255504589982784,0.0277052777139152,0.0287803752275983,0.0298064182127779,0.0215684057428801,0.00823801246989777,0.215384615384615,0.784615384615385,0
NUAA,W6,vibration_x,Bias,Low,140,30,0.0347059660235045,0.0347647372687436,0.0337636960085169,0.0347929553259973,0.0292225502843294,0.00557040504166791,0.0357142857142857,0.964285714285714,0
NUAA,W7,vibration_x,Bias,Low,89,30,0.0796149501951405,0.0796149501951405,0.0789945643946305,0.0796149501951405,0.0727438484538172,0.00687110174132333,0,1,0
NUAA,W8,vibration_x,Bias,Low,317,30,0.0610493221952603,0.0610493221952603,0.062342066102145,0.0610493221952603,0.0563216935865769,0.00472762860868341,0,1,0
NUAA,W9,vibration_x,Bias,Low,67,30,0.050668041577101,0.050668041577101,0.054462091292878,0.050668041577101,0.049009269793119,0.00165877178398198,0,1,0
