Repeat,Seed,Dataset,Experiment,RunLevelN,CleanFullMAE,CleanMedianMAE,CleanSingleMaskTrainMAE,CleanMultiMaskTrainMAE,CleanSingleSQTR_MAE,CleanSubsetRoutingMAE,CleanAnyTriggerRate,FullRelativeMAE,MedianRelativeMAE,SingleMaskTrainRelativeMAE,MultiMaskTrainRelativeMAE,SingleSQTR_RelativeMAE,SubsetRoutingRelativeMAE,OraclePairExclusionRelativeMAE,SubsetImprovementPercent,SingleImprovementPercent,SingleMaskImprovementPercent,MultiMaskImprovementPercent
27,2026081527,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,3.08153659091702,1.31879852239229,1.43975812434104,1.29100058796326,2.2896399368335,1.3771390858457,1.30145579841828,55.3099875592949,25.6981097163562,53.277915680612,58.1052974750146
27,2026081527,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0270618023104883,0.0266176293360615,0.0295033416448534,0.0295033416448534,0,1.38455164575729,1.00729152097764,0.934230346239879,0.922386824017885,1.26009146148418,0.959885207952329,0.884640170041743,30.6717657738715,8.98920489203073,32.524702194919,33.3801070661122
27,2026081527,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0521321782101146,0.0522364016436155,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.44330571799522,0.975855909095454,0.935346769602883,0.977516652132621,1.14048115201468,0.98429398327835,0.940176092670744,31.8028071941991,20.9813182477491,35.1941339980211,32.2723772278537
27,2026081527,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0302825821173788,0.0422390021731151,0.0308928557556908,0.0308928557556908,0.142857142857143,2.80459327684071,1.30901089730297,1.28746283345676,1.84321789859188,2.37795214164387,1.620665078087,1.61660246794397,42.213899909486,15.2122284083002,54.0944904885801,34.2786023979845
27,2026081527,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0351111199096593,0.033797960303312,0.0360025923619169,0.0360025923619169,0,1.44097926586948,1.02709760656922,1.01586257734166,0.997184407420574,1.26479849172521,0.990213614114049,0.984256071863097,31.2818971398203,12.2264614291975,29.5019295972526,30.7981432460876
27,2026081527,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0746590918411004,0.0758485932239532,0.0769839701819179,0.0769839701819179,0,1.06706457096774,1.00587094752747,0.983145332955696,0.98914201714361,1.08631434629776,0.986238843943986,0.987694639914898,7.57458632053087,-1.80399348397092,7.86449482958057,7.30251532514667
27,2026081527,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0600727855055994,0.0581625450719606,0.0589604040915583,0.0589604040915583,0,1.46138220859904,1.06329248914323,1.02846709888548,1.02548753476558,1.2441549374864,1.28844555706095,1.48740138951196,11.8337728843623,14.8645077129336,29.623674570979,29.827561281955
27,2026081527,NUAA,W9,7,0.052176046086479,0.052176046086479,0.0557387638430218,0.0530167926313985,0.052176046086479,0.052176046086479,0,0.956524286701624,1.13061266012129,1.19171445909839,1.19182165788722,1.06877456651141,1.15693083199539,1.20304456592544,-20.9515375699264,-11.735225270323,-24.5879979909101,-24.5992051071665
27,2026081527,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.0103794962693196,0.010633107932084,0.00819049407155347,0.00816423872305722,0.053968253968254,1.34094514125857,1.03063902769013,1.15669795456186,1.30209423202337,1.16774036281094,1.23409835672458,1.26832012139733,7.96802055852206,12.916619264906,13.7400987577895,2.89727804962464
27,2026081527,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.05615707679935,1.22937511605821,1.22693603304972,1.25741130801467,1.03954648912041,1.08019223380751,1.08627253308084,-2.27571802870431,1.57273837801436,-16.1698444295721,-19.0553314119925
