Repeat,Seed,Dataset,Experiment,RunLevelN,CleanFullMAE,CleanMedianMAE,CleanSingleSQTR_MAE,CleanSubsetRoutingMAE,CleanAnyTriggerRate,FullRelativeMAE,MedianRelativeMAE,SingleSQTR_RelativeMAE,SubsetRoutingRelativeMAE,OraclePairExclusionRelativeMAE,SubsetImprovementPercent,SingleImprovementPercent
2,2026081502,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0139356538370896,0.0139356538370896,0.117647058823529,2.03646657311258,1.3280835928681,1.36641161176583,1.34748059683663,1.30145579841828,33.8324225583969,32.9028214945174
2,2026081502,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0295033416448534,0.0295033416448534,0,1.06937084461482,0.987928620631325,1.01280786991941,0.967576660670399,0.884640170041743,9.51907230845523,5.28936944374819
2,2026081502,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.08595515971907,0.976762105245913,1.06549864498231,0.993897536559706,0.940176092670744,8.47711089500045,1.88373475218351
2,2026081502,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,1.53236769472145,1.35451208410451,1.62095116825493,1.58869154739073,1.61660246794397,-3.67560950699315,-5.7808236129369
2,2026081502,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.12370296661095,1.04110348705367,1.01935024106615,1.01766536248054,0.984256071863097,9.43644426339897,9.28650440957049
2,2026081502,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.00453096656755,1.00377568508393,0.991079299215002,0.994534814049886,0.987694639914898,0.995106457675142,1.33909932100028
2,2026081502,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.26362732103263,1.0923538079861,1.10956920540784,1.21947528305808,1.48740138951196,3.49407117428177,12.1917366822124
2,2026081502,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.922313889865452,1.10344092991118,1.13167539289578,1.11849167960265,1.20304456592544,-21.2701762266441,-22.6995934172549
2,2026081502,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.00819049407155347,0.00816423872305722,0.053968253968254,1.09375627701593,0.997297577162189,1.0611258654471,1.09749928633035,1.26832012139733,-0.342216030488084,2.98333479354794
2,2026081502,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.01227142401459,1.11245651960808,0.992668189057275,1.02486127432731,1.08627253308084,-1.24372278166196,1.93655915718402
2,2026081502,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.27324344506492,1.21847485233518,1.15590328063346,1.1537831022998,0.747324708690607,9.38236463954665,9.21584673270959
3,2026081503,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.01855793107983,0.01855793107983,0.0689655172413793,1.64297822311592,1.14833927854798,1.13105519796022,1.08796040017176,0.897245235256814,33.7812038610938,31.1582355720355
