Repeat,Seed,Dataset,TargetSensor,FaultType,RunLevelN,FullMAE,MedianReplacementMAE,MaskDropoutMAE,AutoMAE,MedianImprovementPercent,MaskDropoutImprovementPercent,AutoImprovementPercent,CorrectDetectionRate,MeanDurationFraction,MeanSeverity
23,2026071823,NUAA,force_z,Dropout,152,0.0538854332054202,0.0417378173829756,0.0408759408839229,0.0432702330727767,22.5434131263933,24.142874145417,19.6995727809715,0.901315789473684,0.370746787064049,0.370746787064049
23,2026071823,NUAA,force_z,Bias,152,0.062003123714618,0.0464633036298519,0.0456103607601831,0.0472017577736183,25.0629632085818,26.4386082060735,23.8719681432923,0.539473684210526,0.615925906129545,1.73341790388776
23,2026071823,NUAA,force_z,Noise,152,0.0867871422359277,0.0451156115913864,0.0449436964830713,0.0461875128292695,48.0157884808083,48.2138767043469,46.7806962652251,0.605263157894737,0.585832799086126,1.09030248231573
23,2026071823,NUAA,vibration_x,Saturation,152,0.0391367954909403,0.0395381377630809,0.0395176528204299,0.0401040677128648,-1.02548577906315,-0.973143878317129,-2.47151615197633,1,0.40058966519139,0.40058966519139
23,2026071823,NUAA,vibration_x,Dropout,152,0.0396880426856923,0.0395381377630809,0.0395176528204299,0.0401040677128648,0.377708026063555,0.429322923813165,-1.04823770339901,1,0.380130701991038,0.380130701991038
23,2026071823,NUAA,vibration_x,Bias,152,0.0401587873132234,0.0400804472547763,0.0407363896191313,0.040118004211921,0.195075757233556,-1.43829618509842,0.101554613649757,0.0394736842105263,0.574963583031704,1.76748188350735
23,2026071823,NUAA,vibration_x,Noise,152,0.0401212853413456,0.0402244665504945,0.0412225687243516,0.0402340432241735,-0.257173239269732,-2.74488559784791,-0.281042548534166,0.00657894736842105,0.57045061515596,1.09459388097014
23,2026071823,NUAA,vibration_y,Saturation,152,0.0494275521528636,0.0381670474217936,0.0380965929566498,0.0380944885855088,22.7818377415189,22.9243786161425,22.9286361021992,1,0.387115884322545,0.387115884322545
23,2026071823,NUAA,vibration_y,Dropout,152,0.0419595154420606,0.0381670474217936,0.0380965929566498,0.0380944885855088,9.03839803751755,9.2063086160871,9.21132385784782,1,0.397641246404254,0.397641246404254
23,2026071823,NUAA,vibration_y,Bias,152,0.0460929431762177,0.0401461894693589,0.0402685469452219,0.0399363246769915,12.9016576010861,12.6361994475565,13.3569654593086,0.473684210526316,0.60653689799148,1.7520377614898
23,2026071823,NUAA,vibration_y,Noise,152,0.0397623492675195,0.0393088774970391,0.0389066116914417,0.0391604081072697,1.14045517640196,2.15213032389112,1.51384707226414,0.0592105263157895,0.608149582460763,1.16679346079909
23,2026071823,PHM2010,force_z,Saturation,945,0.0190175230356281,0.0132185972114446,0.0112049374226772,0.0109959153803692,30.4925400291067,41.0809840919581,42.1800864404416,1,0.403367321225074,0.403367321225074
23,2026071823,PHM2010,force_z,Dropout,945,0.0218860245421914,0.0132185972114446,0.0112049374226772,0.0109959153803692,39.6025660760726,48.8032310250014,49.7582790370559,1,0.40099140497972,0.40099140497972
23,2026071823,PHM2010,force_z,Bias,945,0.0142214332223388,0.0128891262647389,0.0121463116607041,0.0120441235947032,9.36830301679501,14.5915079668278,15.3100576685582,0.518518518518518,0.591270170177888,1.76665937834982
23,2026071823,PHM2010,force_z,Noise,945,0.0133169698043287,0.0133165692072572,0.0132730061667652,0.0128978037561233,0.00300816985658653,0.330132441609617,3.14760831003131,0.24021164021164,0.611700510623795,1.11522890383824
23,2026071823,PHM2010,vibration_x,Saturation,945,0.0148939812225744,0.0120395010842117,0.0124167258525486,0.0129480954158,19.1653265551069,16.6325936162126,13.0649137909818,0.998941798941799,0.398004666759158,0.398004666759158
23,2026071823,PHM2010,vibration_x,Dropout,945,0.0127078068363221,0.0125602027153668,0.0126391422145718,0.0133262372982406,1.16152317120022,0.540334163358527,-4.86653967819942,0.855026455026455,0.402648225072532,0.402648225072532
23,2026071823,PHM2010,vibration_x,Bias,945,0.0157078131516426,0.0154742214586917,0.0140521841242274,0.0155578115364608,1.48710511575285,10.5401624747625,0.954949067280624,0.134391534391534,0.598238030483373,1.73626782612308
23,2026071823,PHM2010,vibration_x,Noise,945,0.0138913104757332,0.0139325096290417,0.0134013935041017,0.0139405003270424,-0.296582193454019,3.52678728538533,-0.354105189680358,0.00529100529100529,0.60260218119257,1.14526551636521
23,2026071823,PHM2010,vibration_y,Saturation,945,0.0137661016132642,0.0124336312736571,0.0130960462659541,0.0130444897750041,9.67935859432593,4.8674299096013,5.24194763726547,0.998941798941799,0.395510115217667,0.395510115217667
23,2026071823,PHM2010,vibration_y,Dropout,945,0.0117352280144266,0.0127914591949552,0.0131484673743515,0.0129476168446584,-9.00051689860727,-12.0427089971116,-10.3311910833033,0.647619047619048,0.400159161507017,0.400159161507017
23,2026071823,PHM2010,vibration_y,Bias,945,0.0142036132645525,0.0142349273071071,0.0154649272008528,0.0142429138008174,-0.220465327880389,-8.88023288727563,-0.27669393366952,0.0423280423280423,0.59643326656431,1.77632572444547
23,2026071823,PHM2010,vibration_y,Noise,945,0.0143775458543849,0.0144468378147816,0.0130875326206295,0.014444046598342,-0.481945674863685,8.97241606335739,-0.462531955249558,0,0.595502473001569,1.12218890539838
24,2026071824,NUAA,force_z,Saturation,152,0.0927560645624801,0.0416082436116076,0.0411041358362129,0.0431922444099598,55.1422930588215,55.6857699492788,53.4345871467351,0.980263157894737,0.412238777059052,0.412238777059052
24,2026071824,NUAA,force_z,Dropout,152,0.0572223600799819,0.042060405253781,0.0414329942122901,0.0435273948315774,26.496556250054,27.5930000888156,23.9328913195166,0.947368421052632,0.41324119281538,0.41324119281538
24,2026071824,NUAA,force_z,Bias,152,0.0610712107380725,0.0453812963640358,0.0450550156461727,0.0460095214486906,25.691179500811,26.2254422310235,24.6625031784285,0.572368421052632,0.592383277221696,1.67430494316236
24,2026071824,NUAA,force_z,Noise,152,0.0934200919730408,0.0476443719363209,0.0477029269585732,0.0489955047287345,48.9998661636192,48.937186903713,47.5535683021232,0.638157894736842,0.582895822446373,1.15687720557215
24,2026071824,NUAA,vibration_x,Saturation,152,0.0384078269408259,0.0395381377630809,0.0395176528204299,0.0401040677128648,-2.94291792138208,-2.88958258772053,-4.41639349878412,1,0.389588118784725,0.389588118784725
24,2026071824,NUAA,vibration_x,Dropout,152,0.0395558778975939,0.0395381377630809,0.0395176528204299,0.0401040677128648,0.044848289194609,0.0966356435394554,-1.38586183497213,1,0.380341028129219,0.380341028129219
24,2026071824,NUAA,vibration_x,Bias,152,0.0408994350975341,0.0406877361340677,0.041216454944141,0.0408248205667311,0.51760852677201,-0.775120355209848,0.182434135398342,0.0592105263157895,0.609006915036638,1.70455454558555
