Repeat,Seed,Dataset,Experiment,TargetPair,FaultType,RunLevelN,ExactSetDetectionRate,BothTargetDetectedRate,OnlyOneTargetDetectedRate,NeitherTargetDetectedRate,ExtraChannelTriggerRate
8,2026081508,NUAA,W7,vibration_x+vibration_y,GradualDrift,8,0,0,0.125,0.875,0
8,2026081508,NUAA,W8,vibration_x+vibration_y,GradualDrift,31,0,0,0.161290322580645,0.838709677419355,0
8,2026081508,NUAA,W9,vibration_x+vibration_y,GradualDrift,7,0,0,0.285714285714286,0.714285714285714,0
8,2026081508,NUAA,W1,vibration_x+vibration_y,HeteroscedasticNoise,29,0,0,0.0689655172413793,0.931034482758621,0
8,2026081508,NUAA,W2,vibration_x+vibration_y,HeteroscedasticNoise,17,0,0,0,1,0.117647058823529
8,2026081508,NUAA,W3,vibration_x+vibration_y,HeteroscedasticNoise,11,0,0,0,1,0
8,2026081508,NUAA,W4,vibration_x+vibration_y,HeteroscedasticNoise,28,0,0,0.0357142857142857,0.964285714285714,0
8,2026081508,NUAA,W5,vibration_x+vibration_y,HeteroscedasticNoise,7,0,0,0.142857142857143,0.857142857142857,0
8,2026081508,NUAA,W6,vibration_x+vibration_y,HeteroscedasticNoise,14,0,0,0,1,0
8,2026081508,NUAA,W7,vibration_x+vibration_y,HeteroscedasticNoise,8,0,0,0,1,0
8,2026081508,NUAA,W8,vibration_x+vibration_y,HeteroscedasticNoise,31,0,0,0,1,0
8,2026081508,NUAA,W9,vibration_x+vibration_y,HeteroscedasticNoise,7,0,0,0,1,0
8,2026081508,PHM2010,c1,force_z+vibration_x,SoftClipping,315,0.00634920634920635,0.00634920634920635,0.0984126984126984,0.895238095238095,0.0222222222222222
8,2026081508,PHM2010,c4,force_z+vibration_x,SoftClipping,315,0,0,0.336507936507937,0.663492063492063,0.00317460317460317
8,2026081508,PHM2010,c6,force_z+vibration_x,SoftClipping,315,0,0,0.00634920634920635,0.993650793650794,0
8,2026081508,PHM2010,c1,force_z+vibration_x,IntermittentDropout,315,0.977777777777778,1,0,0,0.0222222222222222
8,2026081508,PHM2010,c4,force_z+vibration_x,IntermittentDropout,315,0.996825396825397,1,0,0,0.00317460317460317
8,2026081508,PHM2010,c6,force_z+vibration_x,IntermittentDropout,315,0.053968253968254,0.053968253968254,0.946031746031746,0,0
8,2026081508,PHM2010,c1,force_z+vibration_x,GradualDrift,315,0.00952380952380952,0.00952380952380952,0.234920634920635,0.755555555555556,0.0222222222222222
8,2026081508,PHM2010,c4,force_z+vibration_x,GradualDrift,315,0.0634920634920635,0.0634920634920635,0.326984126984127,0.60952380952381,0.00317460317460317
8,2026081508,PHM2010,c6,force_z+vibration_x,GradualDrift,315,0,0,0.136507936507936,0.863492063492064,0
8,2026081508,PHM2010,c1,force_z+vibration_x,HeteroscedasticNoise,315,0.00317460317460317,0.00317460317460317,0.13015873015873,0.866666666666667,0.0222222222222222
8,2026081508,PHM2010,c4,force_z+vibration_x,HeteroscedasticNoise,315,0,0,0.244444444444444,0.755555555555556,0.00317460317460317
8,2026081508,PHM2010,c6,force_z+vibration_x,HeteroscedasticNoise,315,0,0,0.0126984126984127,0.987301587301587,0
8,2026081508,PHM2010,c1,force_z+vibration_y,SoftClipping,315,0,0,0.107936507936508,0.892063492063492,0.0285714285714286
8,2026081508,PHM2010,c4,force_z+vibration_y,SoftClipping,315,0,0,0.304761904761905,0.695238095238095,0.0126984126984127
8,2026081508,PHM2010,c6,force_z+vibration_y,SoftClipping,315,0,0,0.00634920634920635,0.993650793650794,0
8,2026081508,PHM2010,c1,force_z+vibration_y,IntermittentDropout,315,0.177777777777778,0.177777777777778,0.822222222222222,0,0.0285714285714286
8,2026081508,PHM2010,c4,force_z+vibration_y,IntermittentDropout,315,0.987301587301587,1,0,0,0.0126984126984127
8,2026081508,PHM2010,c6,force_z+vibration_y,IntermittentDropout,315,0.0285714285714286,0.0285714285714286,0.971428571428571,0,0
8,2026081508,PHM2010,c1,force_z+vibration_y,GradualDrift,315,0,0,0.282539682539683,0.717460317460317,0.0285714285714286
8,2026081508,PHM2010,c4,force_z+vibration_y,GradualDrift,315,0,0,0.326984126984127,0.673015873015873,0.0126984126984127
8,2026081508,PHM2010,c6,force_z+vibration_y,GradualDrift,315,0,0,0.120634920634921,0.879365079365079,0
8,2026081508,PHM2010,c1,force_z+vibration_y,HeteroscedasticNoise,315,0,0,0.0888888888888889,0.911111111111111,0.0285714285714286
8,2026081508,PHM2010,c4,force_z+vibration_y,HeteroscedasticNoise,315,0,0,0.222222222222222,0.777777777777778,0.0126984126984127
8,2026081508,PHM2010,c6,force_z+vibration_y,HeteroscedasticNoise,315,0,0,0.0126984126984127,0.987301587301587,0
8,2026081508,PHM2010,c1,vibration_x+vibration_y,SoftClipping,315,0,0,0.0380952380952381,0.961904761904762,0.00952380952380952
8,2026081508,PHM2010,c4,vibration_x+vibration_y,SoftClipping,315,0,0,0.0158730158730159,0.984126984126984,0.0126984126984127
8,2026081508,PHM2010,c6,vibration_x+vibration_y,SoftClipping,315,0,0,0.00634920634920635,0.993650793650794,0.00634920634920635
8,2026081508,PHM2010,c1,vibration_x+vibration_y,IntermittentDropout,315,0.184126984126984,0.184126984126984,0.815873015873016,0,0.00952380952380952
8,2026081508,PHM2010,c4,vibration_x+vibration_y,IntermittentDropout,315,0.987301587301587,1,0,0,0.0126984126984127
8,2026081508,PHM2010,c6,vibration_x+vibration_y,IntermittentDropout,315,0.00317460317460317,0.00317460317460317,0.0793650793650794,0.917460317460317,0.00634920634920635
8,2026081508,PHM2010,c1,vibration_x+vibration_y,GradualDrift,315,0,0,0.0285714285714286,0.971428571428571,0.00952380952380952
8,2026081508,PHM2010,c4,vibration_x+vibration_y,GradualDrift,315,0.00634920634920635,0.00634920634920635,0.0920634920634921,0.901587301587302,0.0126984126984127
8,2026081508,PHM2010,c6,vibration_x+vibration_y,GradualDrift,315,0,0,0,1,0.00634920634920635
8,2026081508,PHM2010,c1,vibration_x+vibration_y,HeteroscedasticNoise,315,0,0,0.0158730158730159,0.984126984126984,0.00952380952380952
8,2026081508,PHM2010,c4,vibration_x+vibration_y,HeteroscedasticNoise,315,0,0,0.00317460317460317,0.996825396825397,0.0126984126984127
8,2026081508,PHM2010,c6,vibration_x+vibration_y,HeteroscedasticNoise,315,0,0,0,1,0.00634920634920635
9,2026081509,NUAA,W1,force_z+vibration_x,SoftClipping,29,0,0,0.689655172413793,0.310344827586207,0.0689655172413793
9,2026081509,NUAA,W2,force_z+vibration_x,SoftClipping,17,0,0,0.823529411764706,0.176470588235294,0
9,2026081509,NUAA,W3,force_z+vibration_x,SoftClipping,11,0,0,0.818181818181818,0.181818181818182,0
9,2026081509,NUAA,W4,force_z+vibration_x,SoftClipping,28,0,0,0.714285714285714,0.285714285714286,0.0357142857142857
9,2026081509,NUAA,W5,force_z+vibration_x,SoftClipping,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0
9,2026081509,NUAA,W6,force_z+vibration_x,SoftClipping,14,0,0,0.571428571428571,0.428571428571429,0
9,2026081509,NUAA,W7,force_z+vibration_x,SoftClipping,8,0,0,0.875,0.125,0
9,2026081509,NUAA,W8,force_z+vibration_x,SoftClipping,31,0,0,0.774193548387097,0.225806451612903,0
9,2026081509,NUAA,W9,force_z+vibration_x,SoftClipping,7,0,0,0.857142857142857,0.142857142857143,0
9,2026081509,NUAA,W1,force_z+vibration_x,IntermittentDropout,29,0.827586206896552,0.896551724137931,0.103448275862069,0,0.0689655172413793
9,2026081509,NUAA,W2,force_z+vibration_x,IntermittentDropout,17,0.647058823529412,0.647058823529412,0.352941176470588,0,0
9,2026081509,NUAA,W3,force_z+vibration_x,IntermittentDropout,11,0.909090909090909,0.909090909090909,0.0909090909090909,0,0
9,2026081509,NUAA,W4,force_z+vibration_x,IntermittentDropout,28,0.785714285714286,0.821428571428571,0.178571428571429,0,0.0357142857142857
9,2026081509,NUAA,W5,force_z+vibration_x,IntermittentDropout,7,0.714285714285714,0.714285714285714,0.285714285714286,0,0
9,2026081509,NUAA,W6,force_z+vibration_x,IntermittentDropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
9,2026081509,NUAA,W7,force_z+vibration_x,IntermittentDropout,8,0.875,0.875,0.125,0,0
9,2026081509,NUAA,W8,force_z+vibration_x,IntermittentDropout,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
9,2026081509,NUAA,W9,force_z+vibration_x,IntermittentDropout,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
9,2026081509,NUAA,W1,force_z+vibration_x,GradualDrift,29,0,0,0.551724137931034,0.448275862068966,0.0689655172413793
9,2026081509,NUAA,W2,force_z+vibration_x,GradualDrift,17,0,0,0.352941176470588,0.647058823529412,0
9,2026081509,NUAA,W3,force_z+vibration_x,GradualDrift,11,0,0,0.454545454545455,0.545454545454545,0
9,2026081509,NUAA,W4,force_z+vibration_x,GradualDrift,28,0,0,0.464285714285714,0.535714285714286,0.0357142857142857
9,2026081509,NUAA,W5,force_z+vibration_x,GradualDrift,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0
9,2026081509,NUAA,W6,force_z+vibration_x,GradualDrift,14,0,0,0.571428571428571,0.428571428571429,0
9,2026081509,NUAA,W7,force_z+vibration_x,GradualDrift,8,0,0,0.25,0.75,0
9,2026081509,NUAA,W8,force_z+vibration_x,GradualDrift,31,0,0,0.290322580645161,0.709677419354839,0
9,2026081509,NUAA,W9,force_z+vibration_x,GradualDrift,7,0,0,0.714285714285714,0.285714285714286,0
9,2026081509,NUAA,W1,force_z+vibration_x,HeteroscedasticNoise,29,0,0,0.551724137931034,0.448275862068966,0.0689655172413793
9,2026081509,NUAA,W2,force_z+vibration_x,HeteroscedasticNoise,17,0,0,0.705882352941177,0.294117647058824,0
9,2026081509,NUAA,W3,force_z+vibration_x,HeteroscedasticNoise,11,0,0,0.363636363636364,0.636363636363636,0
9,2026081509,NUAA,W4,force_z+vibration_x,HeteroscedasticNoise,28,0,0,0.464285714285714,0.535714285714286,0.0357142857142857
9,2026081509,NUAA,W5,force_z+vibration_x,HeteroscedasticNoise,7,0,0,0.571428571428571,0.428571428571429,0
9,2026081509,NUAA,W6,force_z+vibration_x,HeteroscedasticNoise,14,0,0,0.428571428571429,0.571428571428571,0
9,2026081509,NUAA,W7,force_z+vibration_x,HeteroscedasticNoise,8,0,0,0.625,0.375,0
9,2026081509,NUAA,W8,force_z+vibration_x,HeteroscedasticNoise,31,0,0,0.451612903225806,0.548387096774194,0
9,2026081509,NUAA,W9,force_z+vibration_x,HeteroscedasticNoise,7,0,0,0.571428571428571,0.428571428571429,0
9,2026081509,NUAA,W1,force_z+vibration_y,SoftClipping,29,0.0689655172413793,0.0689655172413793,0.586206896551724,0.344827586206897,0
9,2026081509,NUAA,W2,force_z+vibration_y,SoftClipping,17,0,0,0.823529411764706,0.176470588235294,0
9,2026081509,NUAA,W3,force_z+vibration_y,SoftClipping,11,0,0,0.545454545454545,0.454545454545455,0
9,2026081509,NUAA,W4,force_z+vibration_y,SoftClipping,28,0.0714285714285714,0.0714285714285714,0.75,0.178571428571429,0
9,2026081509,NUAA,W5,force_z+vibration_y,SoftClipping,7,0,0,0.714285714285714,0.285714285714286,0.142857142857143
9,2026081509,NUAA,W6,force_z+vibration_y,SoftClipping,14,0,0,0.714285714285714,0.285714285714286,0
9,2026081509,NUAA,W7,force_z+vibration_y,SoftClipping,8,0,0,0.875,0.125,0
9,2026081509,NUAA,W8,force_z+vibration_y,SoftClipping,31,0,0,0.838709677419355,0.161290322580645,0
9,2026081509,NUAA,W9,force_z+vibration_y,SoftClipping,7,0,0,0.857142857142857,0.142857142857143,0
9,2026081509,NUAA,W1,force_z+vibration_y,IntermittentDropout,29,0.862068965517241,0.862068965517241,0.137931034482759,0,0
9,2026081509,NUAA,W2,force_z+vibration_y,IntermittentDropout,17,0.705882352941177,0.705882352941177,0.294117647058824,0,0
9,2026081509,NUAA,W3,force_z+vibration_y,IntermittentDropout,11,0.909090909090909,0.909090909090909,0.0909090909090909,0,0
9,2026081509,NUAA,W4,force_z+vibration_y,IntermittentDropout,28,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
9,2026081509,NUAA,W5,force_z+vibration_y,IntermittentDropout,7,0.714285714285714,0.714285714285714,0.285714285714286,0,0.142857142857143
9,2026081509,NUAA,W6,force_z+vibration_y,IntermittentDropout,14,0.857142857142857,0.857142857142857,0.142857142857143,0,0
9,2026081509,NUAA,W7,force_z+vibration_y,IntermittentDropout,8,1,1,0,0,0
9,2026081509,NUAA,W8,force_z+vibration_y,IntermittentDropout,31,0.935483870967742,0.935483870967742,0.0645161290322581,0,0
9,2026081509,NUAA,W9,force_z+vibration_y,IntermittentDropout,7,0.714285714285714,0.714285714285714,0.285714285714286,0,0
9,2026081509,NUAA,W1,force_z+vibration_y,GradualDrift,29,0.103448275862069,0.103448275862069,0.586206896551724,0.310344827586207,0
9,2026081509,NUAA,W2,force_z+vibration_y,GradualDrift,17,0.176470588235294,0.176470588235294,0.352941176470588,0.470588235294118,0
9,2026081509,NUAA,W3,force_z+vibration_y,GradualDrift,11,0,0,0.454545454545455,0.545454545454545,0
9,2026081509,NUAA,W4,force_z+vibration_y,GradualDrift,28,0.178571428571429,0.178571428571429,0.535714285714286,0.285714285714286,0
9,2026081509,NUAA,W5,force_z+vibration_y,GradualDrift,7,0,0,0.571428571428571,0.428571428571429,0.142857142857143
9,2026081509,NUAA,W6,force_z+vibration_y,GradualDrift,14,0.142857142857143,0.142857142857143,0.142857142857143,0.714285714285714,0
9,2026081509,NUAA,W7,force_z+vibration_y,GradualDrift,8,0.125,0.125,0.25,0.625,0
9,2026081509,NUAA,W8,force_z+vibration_y,GradualDrift,31,0.032258064516129,0.032258064516129,0.580645161290323,0.387096774193548,0
9,2026081509,NUAA,W9,force_z+vibration_y,GradualDrift,7,0,0,0.857142857142857,0.142857142857143,0
9,2026081509,NUAA,W1,force_z+vibration_y,HeteroscedasticNoise,29,0.0344827586206897,0.0344827586206897,0.379310344827586,0.586206896551724,0
9,2026081509,NUAA,W2,force_z+vibration_y,HeteroscedasticNoise,17,0,0,0.705882352941177,0.294117647058824,0
9,2026081509,NUAA,W3,force_z+vibration_y,HeteroscedasticNoise,11,0,0,0.454545454545455,0.545454545454545,0
9,2026081509,NUAA,W4,force_z+vibration_y,HeteroscedasticNoise,28,0.0357142857142857,0.0357142857142857,0.428571428571429,0.535714285714286,0
9,2026081509,NUAA,W5,force_z+vibration_y,HeteroscedasticNoise,7,0,0,0.714285714285714,0.285714285714286,0.142857142857143
9,2026081509,NUAA,W6,force_z+vibration_y,HeteroscedasticNoise,14,0,0,0.0714285714285714,0.928571428571429,0
9,2026081509,NUAA,W7,force_z+vibration_y,HeteroscedasticNoise,8,0,0,0.5,0.5,0
9,2026081509,NUAA,W8,force_z+vibration_y,HeteroscedasticNoise,31,0,0,0.225806451612903,0.774193548387097,0
9,2026081509,NUAA,W9,force_z+vibration_y,HeteroscedasticNoise,7,0,0,0.428571428571429,0.571428571428571,0
9,2026081509,NUAA,W1,vibration_x+vibration_y,SoftClipping,29,0,0,0.0689655172413793,0.931034482758621,0
9,2026081509,NUAA,W2,vibration_x+vibration_y,SoftClipping,17,0,0,0,1,0.117647058823529
9,2026081509,NUAA,W3,vibration_x+vibration_y,SoftClipping,11,0,0,0,1,0
9,2026081509,NUAA,W4,vibration_x+vibration_y,SoftClipping,28,0,0,0.0357142857142857,0.964285714285714,0
9,2026081509,NUAA,W5,vibration_x+vibration_y,SoftClipping,7,0,0,0.285714285714286,0.714285714285714,0
9,2026081509,NUAA,W6,vibration_x+vibration_y,SoftClipping,14,0,0,0,1,0
9,2026081509,NUAA,W7,vibration_x+vibration_y,SoftClipping,8,0,0,0,1,0
9,2026081509,NUAA,W8,vibration_x+vibration_y,SoftClipping,31,0,0,0,1,0
9,2026081509,NUAA,W9,vibration_x+vibration_y,SoftClipping,7,0,0,0,1,0
9,2026081509,NUAA,W1,vibration_x+vibration_y,IntermittentDropout,29,1,1,0,0,0
9,2026081509,NUAA,W2,vibration_x+vibration_y,IntermittentDropout,17,0.882352941176471,1,0,0,0.117647058823529
9,2026081509,NUAA,W3,vibration_x+vibration_y,IntermittentDropout,11,1,1,0,0,0
9,2026081509,NUAA,W4,vibration_x+vibration_y,IntermittentDropout,28,1,1,0,0,0
9,2026081509,NUAA,W5,vibration_x+vibration_y,IntermittentDropout,7,1,1,0,0,0
9,2026081509,NUAA,W6,vibration_x+vibration_y,IntermittentDropout,14,1,1,0,0,0
9,2026081509,NUAA,W7,vibration_x+vibration_y,IntermittentDropout,8,1,1,0,0,0
9,2026081509,NUAA,W8,vibration_x+vibration_y,IntermittentDropout,31,1,1,0,0,0
9,2026081509,NUAA,W9,vibration_x+vibration_y,IntermittentDropout,7,1,1,0,0,0
9,2026081509,NUAA,W1,vibration_x+vibration_y,GradualDrift,29,0,0,0.379310344827586,0.620689655172414,0
9,2026081509,NUAA,W2,vibration_x+vibration_y,GradualDrift,17,0,0,0.117647058823529,0.882352941176471,0.117647058823529
9,2026081509,NUAA,W3,vibration_x+vibration_y,GradualDrift,11,0,0,0.272727272727273,0.727272727272727,0
9,2026081509,NUAA,W4,vibration_x+vibration_y,GradualDrift,28,0,0,0.285714285714286,0.714285714285714,0
9,2026081509,NUAA,W5,vibration_x+vibration_y,GradualDrift,7,0,0,0.428571428571429,0.571428571428571,0
9,2026081509,NUAA,W6,vibration_x+vibration_y,GradualDrift,14,0,0,0.285714285714286,0.714285714285714,0
9,2026081509,NUAA,W7,vibration_x+vibration_y,GradualDrift,8,0,0,0,1,0
9,2026081509,NUAA,W8,vibration_x+vibration_y,GradualDrift,31,0,0,0.193548387096774,0.806451612903226,0
9,2026081509,NUAA,W9,vibration_x+vibration_y,GradualDrift,7,0,0,0,1,0
9,2026081509,NUAA,W1,vibration_x+vibration_y,HeteroscedasticNoise,29,0,0,0.0689655172413793,0.931034482758621,0
9,2026081509,NUAA,W2,vibration_x+vibration_y,HeteroscedasticNoise,17,0,0,0,1,0.117647058823529
9,2026081509,NUAA,W3,vibration_x+vibration_y,HeteroscedasticNoise,11,0,0,0,1,0
9,2026081509,NUAA,W4,vibration_x+vibration_y,HeteroscedasticNoise,28,0,0,0.0357142857142857,0.964285714285714,0
9,2026081509,NUAA,W5,vibration_x+vibration_y,HeteroscedasticNoise,7,0,0,0.142857142857143,0.857142857142857,0
9,2026081509,NUAA,W6,vibration_x+vibration_y,HeteroscedasticNoise,14,0,0,0,1,0
9,2026081509,NUAA,W7,vibration_x+vibration_y,HeteroscedasticNoise,8,0,0,0,1,0
9,2026081509,NUAA,W8,vibration_x+vibration_y,HeteroscedasticNoise,31,0,0,0,1,0
9,2026081509,NUAA,W9,vibration_x+vibration_y,HeteroscedasticNoise,7,0,0,0,1,0
9,2026081509,PHM2010,c1,force_z+vibration_x,SoftClipping,315,0.00634920634920635,0.00634920634920635,0.0952380952380952,0.898412698412698,0.0222222222222222
9,2026081509,PHM2010,c4,force_z+vibration_x,SoftClipping,315,0.00317460317460317,0.00317460317460317,0.292063492063492,0.704761904761905,0.00317460317460317
9,2026081509,PHM2010,c6,force_z+vibration_x,SoftClipping,315,0,0,0.0158730158730159,0.984126984126984,0
9,2026081509,PHM2010,c1,force_z+vibration_x,IntermittentDropout,315,0.977777777777778,1,0,0,0.0222222222222222
9,2026081509,PHM2010,c4,force_z+vibration_x,IntermittentDropout,315,0.996825396825397,1,0,0,0.00317460317460317
9,2026081509,PHM2010,c6,force_z+vibration_x,IntermittentDropout,315,0.0603174603174603,0.0603174603174603,0.93968253968254,0,0
9,2026081509,PHM2010,c1,force_z+vibration_x,GradualDrift,315,0.00952380952380952,0.00952380952380952,0.276190476190476,0.714285714285714,0.0222222222222222
9,2026081509,PHM2010,c4,force_z+vibration_x,GradualDrift,315,0.0571428571428571,0.0571428571428571,0.314285714285714,0.628571428571429,0.00317460317460317
9,2026081509,PHM2010,c6,force_z+vibration_x,GradualDrift,315,0,0,0.117460317460317,0.882539682539683,0
9,2026081509,PHM2010,c1,force_z+vibration_x,HeteroscedasticNoise,315,0.00634920634920635,0.00634920634920635,0.120634920634921,0.873015873015873,0.0222222222222222
9,2026081509,PHM2010,c4,force_z+vibration_x,HeteroscedasticNoise,315,0,0,0.234920634920635,0.765079365079365,0.00317460317460317
9,2026081509,PHM2010,c6,force_z+vibration_x,HeteroscedasticNoise,315,0,0,0.00634920634920635,0.993650793650794,0
9,2026081509,PHM2010,c1,force_z+vibration_y,SoftClipping,315,0.00317460317460317,0.00317460317460317,0.111111111111111,0.885714285714286,0.0285714285714286
9,2026081509,PHM2010,c4,force_z+vibration_y,SoftClipping,315,0,0,0.346031746031746,0.653968253968254,0.0126984126984127
9,2026081509,PHM2010,c6,force_z+vibration_y,SoftClipping,315,0,0,0.00634920634920635,0.993650793650794,0
9,2026081509,PHM2010,c1,force_z+vibration_y,IntermittentDropout,315,0.168253968253968,0.171428571428571,0.828571428571429,0,0.0285714285714286
9,2026081509,PHM2010,c4,force_z+vibration_y,IntermittentDropout,315,0.987301587301587,1,0,0,0.0126984126984127
9,2026081509,PHM2010,c6,force_z+vibration_y,IntermittentDropout,315,0.0222222222222222,0.0222222222222222,0.977777777777778,0,0
9,2026081509,PHM2010,c1,force_z+vibration_y,GradualDrift,315,0,0,0.295238095238095,0.704761904761905,0.0285714285714286
9,2026081509,PHM2010,c4,force_z+vibration_y,GradualDrift,315,0.00317460317460317,0.00317460317460317,0.384126984126984,0.612698412698413,0.0126984126984127
9,2026081509,PHM2010,c6,force_z+vibration_y,GradualDrift,315,0,0,0.13968253968254,0.86031746031746,0
9,2026081509,PHM2010,c1,force_z+vibration_y,HeteroscedasticNoise,315,0,0,0.101587301587302,0.898412698412698,0.0285714285714286
9,2026081509,PHM2010,c4,force_z+vibration_y,HeteroscedasticNoise,315,0,0,0.234920634920635,0.765079365079365,0.0126984126984127
9,2026081509,PHM2010,c6,force_z+vibration_y,HeteroscedasticNoise,315,0,0,0.0285714285714286,0.971428571428571,0
9,2026081509,PHM2010,c1,vibration_x+vibration_y,SoftClipping,315,0,0,0.053968253968254,0.946031746031746,0.00952380952380952
9,2026081509,PHM2010,c4,vibration_x+vibration_y,SoftClipping,315,0,0,0.0222222222222222,0.977777777777778,0.0126984126984127
9,2026081509,PHM2010,c6,vibration_x+vibration_y,SoftClipping,315,0,0,0.00952380952380952,0.990476190476191,0.00634920634920635
9,2026081509,PHM2010,c1,vibration_x+vibration_y,IntermittentDropout,315,0.142857142857143,0.142857142857143,0.857142857142857,0,0.00952380952380952
9,2026081509,PHM2010,c4,vibration_x+vibration_y,IntermittentDropout,315,0.987301587301587,1,0,0,0.0126984126984127
9,2026081509,PHM2010,c6,vibration_x+vibration_y,IntermittentDropout,315,0,0,0.0888888888888889,0.911111111111111,0.00634920634920635
9,2026081509,PHM2010,c1,vibration_x+vibration_y,GradualDrift,315,0,0,0.0253968253968254,0.974603174603175,0.00952380952380952
9,2026081509,PHM2010,c4,vibration_x+vibration_y,GradualDrift,315,0,0,0.0857142857142857,0.914285714285714,0.0126984126984127
9,2026081509,PHM2010,c6,vibration_x+vibration_y,GradualDrift,315,0,0,0.00317460317460317,0.996825396825397,0.00634920634920635
9,2026081509,PHM2010,c1,vibration_x+vibration_y,HeteroscedasticNoise,315,0,0,0.0126984126984127,0.987301587301587,0.00952380952380952
9,2026081509,PHM2010,c4,vibration_x+vibration_y,HeteroscedasticNoise,315,0,0,0,1,0.0126984126984127
9,2026081509,PHM2010,c6,vibration_x+vibration_y,HeteroscedasticNoise,315,0,0,0,1,0.00634920634920635
10,2026081510,NUAA,W1,force_z+vibration_x,SoftClipping,29,0,0,0.689655172413793,0.310344827586207,0.0689655172413793
10,2026081510,NUAA,W2,force_z+vibration_x,SoftClipping,17,0,0,0.588235294117647,0.411764705882353,0
10,2026081510,NUAA,W3,force_z+vibration_x,SoftClipping,11,0,0,0.636363636363636,0.363636363636364,0
10,2026081510,NUAA,W4,force_z+vibration_x,SoftClipping,28,0,0,0.678571428571429,0.321428571428571,0.0357142857142857
10,2026081510,NUAA,W5,force_z+vibration_x,SoftClipping,7,0.142857142857143,0.142857142857143,0.714285714285714,0.142857142857143,0
10,2026081510,NUAA,W6,force_z+vibration_x,SoftClipping,14,0,0,0.714285714285714,0.285714285714286,0
10,2026081510,NUAA,W7,force_z+vibration_x,SoftClipping,8,0,0,1,0,0
10,2026081510,NUAA,W8,force_z+vibration_x,SoftClipping,31,0,0,0.806451612903226,0.193548387096774,0
10,2026081510,NUAA,W9,force_z+vibration_x,SoftClipping,7,0,0,0.857142857142857,0.142857142857143,0
10,2026081510,NUAA,W1,force_z+vibration_x,IntermittentDropout,29,0.827586206896552,0.896551724137931,0.103448275862069,0,0.0689655172413793
10,2026081510,NUAA,W2,force_z+vibration_x,IntermittentDropout,17,0.823529411764706,0.823529411764706,0.176470588235294,0,0
10,2026081510,NUAA,W3,force_z+vibration_x,IntermittentDropout,11,1,1,0,0,0
10,2026081510,NUAA,W4,force_z+vibration_x,IntermittentDropout,28,0.785714285714286,0.821428571428571,0.178571428571429,0,0.0357142857142857
10,2026081510,NUAA,W5,force_z+vibration_x,IntermittentDropout,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
10,2026081510,NUAA,W6,force_z+vibration_x,IntermittentDropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
10,2026081510,NUAA,W7,force_z+vibration_x,IntermittentDropout,8,1,1,0,0,0
10,2026081510,NUAA,W8,force_z+vibration_x,IntermittentDropout,31,0.903225806451613,0.903225806451613,0.0967741935483871,0,0
10,2026081510,NUAA,W9,force_z+vibration_x,IntermittentDropout,7,1,1,0,0,0
10,2026081510,NUAA,W1,force_z+vibration_x,GradualDrift,29,0,0,0.482758620689655,0.517241379310345,0.0689655172413793
10,2026081510,NUAA,W2,force_z+vibration_x,GradualDrift,17,0,0,0.470588235294118,0.529411764705882,0
10,2026081510,NUAA,W3,force_z+vibration_x,GradualDrift,11,0,0,0.272727272727273,0.727272727272727,0
10,2026081510,NUAA,W4,force_z+vibration_x,GradualDrift,28,0,0,0.392857142857143,0.607142857142857,0.0357142857142857
10,2026081510,NUAA,W5,force_z+vibration_x,GradualDrift,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0
10,2026081510,NUAA,W6,force_z+vibration_x,GradualDrift,14,0,0,0.714285714285714,0.285714285714286,0
10,2026081510,NUAA,W7,force_z+vibration_x,GradualDrift,8,0,0,0.375,0.625,0
10,2026081510,NUAA,W8,force_z+vibration_x,GradualDrift,31,0,0,0.32258064516129,0.67741935483871,0
10,2026081510,NUAA,W9,force_z+vibration_x,GradualDrift,7,0,0,0.857142857142857,0.142857142857143,0
10,2026081510,NUAA,W1,force_z+vibration_x,HeteroscedasticNoise,29,0,0,0.482758620689655,0.517241379310345,0.0689655172413793
10,2026081510,NUAA,W2,force_z+vibration_x,HeteroscedasticNoise,17,0,0,0.647058823529412,0.352941176470588,0
10,2026081510,NUAA,W3,force_z+vibration_x,HeteroscedasticNoise,11,0,0,0.272727272727273,0.727272727272727,0
10,2026081510,NUAA,W4,force_z+vibration_x,HeteroscedasticNoise,28,0,0,0.535714285714286,0.464285714285714,0.0357142857142857
10,2026081510,NUAA,W5,force_z+vibration_x,HeteroscedasticNoise,7,0,0,0.285714285714286,0.714285714285714,0
10,2026081510,NUAA,W6,force_z+vibration_x,HeteroscedasticNoise,14,0,0,0.357142857142857,0.642857142857143,0
10,2026081510,NUAA,W7,force_z+vibration_x,HeteroscedasticNoise,8,0,0,0.625,0.375,0
