Repeat,Seed,Dataset,Experiment,RunLevelN,CleanFullMAE,CleanMedianMAE,CleanSingleMaskTrainMAE,CleanMultiMaskTrainMAE,CleanSingleSQTR_MAE,CleanSubsetRoutingMAE,CleanAnyTriggerRate,FullRelativeMAE,MedianRelativeMAE,SingleMaskTrainRelativeMAE,MultiMaskTrainRelativeMAE,SingleSQTR_RelativeMAE,SubsetRoutingRelativeMAE,OraclePairExclusionRelativeMAE,SubsetImprovementPercent,SingleImprovementPercent,SingleMaskImprovementPercent,MultiMaskImprovementPercent
7,2026081507,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0600727855055994,0.0581625450719606,0.0589604040915583,0.0589604040915583,0,1.28609805614239,1.1013624679956,1.08007162475801,1.05817154729837,1.11816575521787,1.22890400976761,1.48740138951196,4.44709842314287,13.0575036734153,16.0194963673567,17.7223274504961
7,2026081507,NUAA,W9,7,0.052176046086479,0.052176046086479,0.0557387638430218,0.0530167926313985,0.052176046086479,0.052176046086479,0,0.922298971079492,1.13035663349566,1.18931094016205,1.19925108104632,1.14708912394642,1.14546001129354,1.20304456592544,-24.1961714380811,-24.3728075077246,-28.9506957565009,-30.028452665698
7,2026081507,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.0103794962693196,0.010633107932084,0.00819049407155347,0.00816423872305722,0.053968253968254,1.09028393277262,0.994042778238466,1.21490650984813,1.29918525817388,1.06395100148594,1.09662234304696,1.26832012139733,-0.581354093535874,2.41523611374473,-11.4302864904733,-19.1602681762001
7,2026081507,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.01514355067271,1.11206704813778,1.11256590398735,1.15108706783078,0.993269336433741,1.02560647211151,1.08627253308084,-1.03068392956465,2.1547902485788,-9.59690412750711,-13.3915560088006
7,2026081507,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0113497478958077,0.0122375457113948,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.26085357989865,1.21118377013381,0.894653040305652,0.95662767929748,1.1511993194257,1.15032905023026,0.747324708690607,8.76584969344926,8.6968274684017,29.0438592895485,24.1285669844095
8,2026081508,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.0177798419110346,0.0201138592636131,0.01855793107983,0.01855793107983,0.0689655172413793,1.68890612057706,1.13694948211368,1.09729417046694,1.16657288129422,1.13735763731515,1.09154679963262,0.897245235256814,35.3695989176909,32.6571427826586,35.0292975377447,30.9273104596464
8,2026081508,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,1.93773328966751,1.27069533953434,1.38023807190936,1.28748777083432,1.36946950232524,1.33674364388367,1.30145579841828,31.0150859764075,29.3262127648012,28.7704825391019,33.5570185174848
8,2026081508,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0270618023104883,0.0266176293360615,0.0295033416448534,0.0295033416448534,0,1.11382948585273,0.948866948242965,0.906905107821265,0.89975025449385,0.981928398943735,0.927032495752173,0.884640170041743,16.7706989690208,11.8421256201535,18.5777428825241,19.2201081115194
8,2026081508,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0521321782101146,0.0522364016436155,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.08841071925055,0.974315490649751,0.958485569735974,1.00083367968789,1.04765865024442,0.985764594158532,0.940176092670744,9.43082636697086,3.74418115196335,11.9371435081087,8.04632277261658
8,2026081508,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0302825821173788,0.0422390021731151,0.0308928557556908,0.0308928557556908,0.142857142857143,1.50598606220246,1.30441186832103,1.32438838967341,1.74884137192207,1.61037819846889,1.55408309878236,1.61660246794397,-3.19372388543655,-6.93181290892984,12.0583899869208,-16.125999822631
8,2026081508,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0351111199096593,0.033797960303312,0.0360025923619169,0.0360025923619169,0,1.10807851654956,1.03921490489554,1.02162261175404,0.9995332696511,1.0063828554717,1.01700073412606,0.984256071863097,8.21943400789905,9.1776584022695,7.80232659547764,9.79580826424249
8,2026081508,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0746590918411004,0.0758485932239532,0.0769839701819179,0.0769839701819179,0,1.0094830423532,1.01857172504415,0.989459752340469,1.00656912397405,1.01141618809602,1.01429812503596,0.987694639914898,-0.476984999325709,-0.191498585088913,1.98351920464675,0.288654514923804
8,2026081508,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0600727855055994,0.0581625450719606,0.0589604040915583,0.0589604040915583,0,1.28409122670397,1.0898910486364,1.0683140557854,1.04525725828615,1.11312970312828,1.22126327862819,1.48740138951196,4.89279474613746,13.3138144720852,16.8038817204937,18.5994548869295
8,2026081508,NUAA,W9,7,0.052176046086479,0.052176046086479,0.0557387638430218,0.0530167926313985,0.052176046086479,0.052176046086479,0,0.925675622611073,1.1473604810572,1.20407510822807,1.21827558318925,1.17680427017197,1.16412289358144,1.20304456592544,-25.7592687055728,-27.1292277150534,-30.0752746228434,-31.6093406189994
8,2026081508,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.0103794962693196,0.010633107932084,0.00819049407155347,0.00816423872305722,0.053968253968254,1.08668947537117,0.993383894707219,1.21495890875446,1.30003744889034,1.06113481892279,1.09746977344127,1.26832012139733,-0.992031147298473,2.35160614209948,-11.8036878326695,-19.6328370113549
8,2026081508,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.0169575200962,1.1143699747979,1.11584135987571,1.15399294308257,0.996139529018585,1.02769423219529,1.08627253308084,-1.0557680027843,2.04708561235178,-9.72349757246032,-13.4750390530966
8,2026081508,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0113497478958077,0.0122375457113948,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.28163018150386,1.22376268641295,0.898140458791424,0.951362824070618,1.15970835256089,1.15870943078214,0.747324708690607,9.59096879081692,9.51302729153197,29.9220265133311,25.7693180294576
9,2026081509,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.0177798419110346,0.0201138592636131,0.01855793107983,0.01855793107983,0.0689655172413793,1.72488519059977,1.12085234149729,1.07751061672542,1.15166815107813,1.14906207426978,1.06404445365197,0.897245235256814,38.3121578496486,33.3832720848958,37.5314587546114,33.2321851126983
9,2026081509,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,1.92099676509545,1.25680345984502,1.35917314376844,1.28205132361355,1.27446066216573,1.3045237564554,1.30145579841828,32.091309045459,33.6562827526465,29.2464636867358,33.2611409395137
9,2026081509,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0270618023104883,0.0266176293360615,0.0295033416448534,0.0295033416448534,0,1.09424070869494,0.99484514208663,0.925946514081457,0.918472113688437,1.01131472434165,0.962624040320958,0.884640170041743,12.0281275708485,7.57840424820198,15.379997588849,16.0630648823272
9,2026081509,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0521321782101146,0.0522364016436155,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.0666591353748,0.952010363922497,0.934537930696138,0.975253849265613,1.03740206784893,0.954213074850025,0.940176092670744,10.5418926061384,2.74286944681605,12.3864503942244,8.56930607705991
9,2026081509,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0302825821173788,0.0422390021731151,0.0308928557556908,0.0308928557556908,0.142857142857143,1.49204781282657,1.29939112622505,1.31756786715886,1.78503741456224,1.5648761540801,1.57103496685917,1.61660246794397,-5.29387552822202,-4.88109969583099,11.6939915844369,-19.6367434888445
9,2026081509,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0351111199096593,0.033797960303312,0.0360025923619169,0.0360025923619169,0,1.09294091553449,1.02996984720093,1.01026358654904,0.986576596947184,1.00756082532805,1.00426511189885,0.984256071863097,8.11350388435876,7.8119584501684,7.56466592203852,9.73193674749484
9,2026081509,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0746590918411004,0.0758485932239532,0.0769839701819179,0.0769839701819179,0,1.00960912109009,1.02031976777071,0.992402911689249,1.00828710267981,0.995744682633594,1.01235914296896,0.987694639914898,-0.272384809272123,1.37324813800427,1.70424464690439,0.130943588231757
9,2026081509,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0600727855055994,0.0581625450719606,0.0589604040915583,0.0589604040915583,0,1.23868905373098,1.08817205689689,1.06772381870542,1.05301644428809,1.11294508347339,1.22186318339237,1.48740138951196,1.35836110668194,10.1513749458626,13.802110748505,14.9894445973855
9,2026081509,NUAA,W9,7,0.052176046086479,0.052176046086479,0.0557387638430218,0.0530167926313985,0.052176046086479,0.052176046086479,0,0.883693032535174,1.10030857042186,1.16279635646878,1.15867817372003,1.12548034852419,1.12551746474271,1.20304456592544,-27.3652075216418,-27.361007395902,-31.583741600056,-31.1177219985506
9,2026081509,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.0103794962693196,0.010633107932084,0.00819049407155347,0.00816423872305722,0.053968253968254,1.10038749347118,0.998034946013536,1.21571545333073,1.30151686125933,1.06444774123778,1.10079414631458,1.26832012139733,-0.0369554221406149,3.26609966458528,-10.4806679959391,-18.2780492309744
9,2026081509,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.01671525852716,1.10915331696348,1.11157691973917,1.15020939393484,0.993219858885207,1.02430882619157,1.08627253308084,-0.746872597880518,2.31091246491086,-9.33020926128599,-13.1299431466254
9,2026081509,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0113497478958077,0.0122375457113948,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.2757136028369,1.21557933280431,0.894072212325828,0.955325778863548,1.15020118248575,1.14933267037676,0.747324708690607,9.90668533902085,9.8386048461058,29.9159144860089,25.1144005410681
10,2026081510,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.0177798419110346,0.0201138592636131,0.01855793107983,0.01855793107983,0.0689655172413793,1.6841618920211,1.08414206164954,1.05077538854284,1.11754180311909,1.09659961492534,1.0475717994971,0.897245235256814,37.7986282399519,34.8875176358875,37.608409647493,33.6440393044419
10,2026081510,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,1.88222976421898,1.31672978194564,1.46861890569593,1.27681032054213,1.38927073870693,1.36285995433568,1.30145579841828,27.5933267955098,26.1901620558313,21.9745148220346,32.1650127516747
10,2026081510,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0270618023104883,0.0266176293360615,0.0295033416448534,0.0295033416448534,0,1.03028316493816,0.960516611599049,0.892649274003859,0.881519378485952,0.987387457328366,0.939249782703465,0.884640170041743,8.83576334474619,4.16348719163735,13.3588411048689,14.4391164987287
10,2026081510,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0521321782101146,0.0522364016436155,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.10211009323201,0.99277204523404,0.966420807909983,1.00708538686381,1.07104931114695,1.00605338560867,0.940176092670744,8.71570891267734,2.81830120927069,12.311772313427,8.62207024069005
10,2026081510,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0302825821173788,0.0422390021731151,0.0308928557556908,0.0308928557556908,0.142857142857143,1.47968675445622,1.33337650672848,1.34686948569146,1.82856966740913,1.51479591434059,1.58891538949884,1.61660246794397,-7.38187557019552,-2.37274272940795,8.97603958167271,-23.5781601681717
10,2026081510,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0351111199096593,0.033797960303312,0.0360025923619169,0.0360025923619169,0,1.11120230529259,1.03163990665528,1.01443699546787,0.990889105522496,1.00237060131814,1.01199415709709,0.984256071863097,8.92800057406084,9.79404951340496,8.70816316379402,10.8272993312784
10,2026081510,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0746590918411004,0.0758485932239532,0.0769839701819179,0.0769839701819179,0,0.994682129006113,1.00387891288124,0.975813000034932,0.989258118544204,0.987562715202573,0.991172910569784,0.987694639914898,0.35279797776564,0.715747633935502,1.89700090319662,0.545300885955283
10,2026081510,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0600727855055994,0.0581625450719606,0.0589604040915583,0.0589604040915583,0,1.22774469896397,1.08808970316899,1.06846863615828,1.0516794511909,1.11055920653258,1.21458835036259,1.48740138951196,1.07158667534738,9.54477690111616,12.9730605182078,14.3405422903993
10,2026081510,NUAA,W9,7,0.052176046086479,0.052176046086479,0.0557387638430218,0.0530167926313985,0.052176046086479,0.052176046086479,0,0.919581447245218,1.11368924092082,1.17467241803746,1.17838986318528,1.14125382233666,1.13050113784453,1.20304456592544,-22.936488250297,-24.1057902761633,-27.7398996637453,-28.1441537033363
10,2026081510,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.0103794962693196,0.010633107932084,0.00819049407155347,0.00816423872305722,0.053968253968254,1.09510456646717,1.00816774856751,1.22621330662592,1.31359736436473,1.07652598019784,1.1132178049868,1.26832012139733,-1.65401908404618,1.69651253754337,-11.9722576430952,-19.9517748887142
10,2026081510,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.0167579715468,1.11298479921985,1.11368040581636,1.15260655382455,0.994798977690386,1.02559107974034,1.08627253308084,-0.86875229314346,2.15970707591415,-9.53249809510742,-13.3609557121132
10,2026081510,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0113497478958077,0.0122375457113948,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.2867194301896,1.22630111012593,0.912526672464254,0.965567269541023,1.16519364549411,1.16376664237291,0.747324708690607,9.55552429938648,9.44462186893225,29.0811461260213,24.9589889694333
11,2026081511,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.0177798419110346,0.0201138592636131,0.01855793107983,0.01855793107983,0.0689655172413793,1.75762332184832,1.12021389695231,1.07151701708156,1.14936936714067,1.13491196145089,1.07495979475242,0.897245235256814,38.8401495707288,35.4291703265856,39.0360264476495,34.6066160562783
11,2026081511,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,1.88766564580589,1.28441524324523,1.40278065668499,1.29300924892685,1.33639579373317,1.31095310321228,1.30145579841828,30.5516257010331,29.2037868728265,25.6870166704701,31.5022100550632
11,2026081511,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0270618023104883,0.0266176293360615,0.0295033416448534,0.0295033416448534,0,1.14468092609211,0.994934953599422,0.933516284541932,0.924337803493331,1.01721693835082,0.969480664946959,0.884640170041743,15.3055980187668,11.1353290542242,18.4474674764686,19.2493049876374
11,2026081511,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0521321782101146,0.0522364016436155,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.07404553360334,0.951761979910399,0.949043077232229,0.989366323664265,1.04353491212655,0.965899872492527,0.940176092670744,10.0690015206328,2.84071955258953,11.6384689903913,7.88413594114389
11,2026081511,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0302825821173788,0.0422390021731151,0.0308928557556908,0.0308928557556908,0.142857142857143,1.41927720476814,1.35583936865107,1.37457869848688,1.84506216333287,1.59184043211894,1.59027849838389,1.61660246794397,-12.0484774250766,-12.1585287758486,3.14938520333401,-30.000126623205
11,2026081511,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0351111199096593,0.033797960303312,0.0360025923619169,0.0360025923619169,0,1.07632209108811,1.03735692980245,1.02202993281785,0.998855046276442,1.02381499470928,1.01761114705022,0.984256071863097,5.45477459990882,4.87838137055687,5.04422967063418,7.19738500706131
11,2026081511,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0746590918411004,0.0758485932239532,0.0769839701819179,0.0769839701819179,0,1.00966474687284,0.999765893388991,0.971553740754601,0.987173475174063,0.981544324348777,0.990099014053727,0.987694639914898,1.9378445052887,2.78512472691138,3.77461986627517,2.22759799908206
11,2026081511,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0600727855055994,0.0581625450719606,0.0589604040915583,0.0589604040915583,0,1.26589906172792,1.10191835059355,1.08108269966074,1.05995654986921,1.11828957019251,1.21770202373538,1.48740138951196,3.80733657601101,11.6604471871499,14.5996128486671,16.2684781184374
11,2026081511,NUAA,W9,7,0.052176046086479,0.052176046086479,0.0557387638430218,0.0530167926313985,0.052176046086479,0.052176046086479,0,0.904386391902163,1.12194544191387,1.18239150551644,1.17970056674024,1.14210608833726,1.14277602512579,1.20304456592544,-26.3592680471709,-26.2851916574186,-30.7396391745301,-30.4420961331609
11,2026081511,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.0103794962693196,0.010633107932084,0.00819049407155347,0.00816423872305722,0.053968253968254,1.08316472372854,0.995691421639328,1.21647384040068,1.30059230336583,1.06223093270048,1.0991289443584,1.26832012139733,-1.47384975527108,1.93265073810732,-12.3073724385386,-20.0733623311556
11,2026081511,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.01276356785917,1.11263960528177,1.11356717959949,1.15202062655031,0.993916994942255,1.02531935448867,1.08627253308084,-1.23975496630843,1.86090549808756,-9.95332128241962,-13.75020420467
11,2026081511,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0113497478958077,0.0122375457113948,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.26476765599056,1.21195391981788,0.904398969231187,0.95956231595542,1.14730084363858,1.14640645151725,0.747324708690607,9.3583358107465,9.28761988777917,28.4928765415914,24.131336581034
12,2026081512,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.0177798419110346,0.0201138592636131,0.01855793107983,0.01855793107983,0.0689655172413793,1.69848009105676,1.10869915337356,1.07997238244038,1.15937550558613,1.09945906788307,1.06249325272041,0.897245235256814,37.4444682445851,35.2680626830894,36.4153640583187,31.7404124021976
12,2026081512,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,1.84086208936003,1.35266174784032,1.47447702140101,1.30347512403917,1.40926111637149,1.38325398326663,1.30145579841828,24.8583589579209,23.4455897311992,19.9029069084904,29.1921360338121
12,2026081512,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0270618023104883,0.0266176293360615,0.0295033416448534,0.0295033416448534,0,1.11052665636601,0.967161765456081,0.919477761499045,0.910976763091032,1.00480804231985,0.94831793165066,0.884640170041743,14.606468362151,9.51968270551069,17.2034497120619,17.9689422249414
12,2026081512,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0521321782101146,0.0522364016436155,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.08198112585823,0.947249328479489,0.939128267182554,0.974010919563969,1.01624530451816,0.956523025084227,0.940176092670744,11.5952208200018,6.07550536410026,13.2028974685085,9.97893620451275
12,2026081512,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0302825821173788,0.0422390021731151,0.0308928557556908,0.0308928557556908,0.142857142857143,1.4130387238739,1.29850736664142,1.30798251418223,1.82900555000334,1.55312306086021,1.52682757129113,1.61660246794397,-8.0527762965532,-9.91369412738163,7.43477216276486,-29.4377513582255
12,2026081512,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0351111199096593,0.033797960303312,0.0360025923619169,0.0360025923619169,0,1.05036771050908,1.04413288084166,1.03297631308662,1.00947802225473,1.01677384976267,1.01783058293983,0.984256071863097,3.09768924194061,3.19829526462998,1.65574372179004,3.89289273130266
12,2026081512,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0746590918411004,0.0758485932239532,0.0769839701819179,0.0769839701819179,0,0.994458781370912,1.00335492364645,0.980447928116992,0.986388440706565,0.989537162309138,0.994289983619747,0.987694639914898,0.0169738308240766,0.494904278987778,1.40889230568265,0.811530936779718
12,2026081512,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0600727855055994,0.0581625450719606,0.0589604040915583,0.0589604040915583,0,1.27169916816254,1.09399774980158,1.07188616499813,1.05724985773145,1.11359296136958,1.21832793657011,1.48740138951196,4.19684410657772,12.4326736032546,15.7122854340714,16.8632107183766
12,2026081512,NUAA,W9,7,0.052176046086479,0.052176046086479,0.0557387638430218,0.0530167926313985,0.052176046086479,0.052176046086479,0,0.92676445560891,1.0958831125979,1.14874155924215,1.15792194342722,1.12694304490805,1.1178995029457,1.20304456592544,-20.6239078527462,-21.5997266713922,-23.9518361207967,-24.9424205276016
12,2026081512,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.0103794962693196,0.010633107932084,0.00819049407155347,0.00816423872305722,0.053968253968254,1.08351975043097,0.996076083863889,1.21421264097417,1.29762838405054,1.06263334813241,1.09784111507695,1.26832012139733,-1.32174467888381,1.92764389299365,-12.0618835504578,-19.7604735432284
12,2026081512,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.01740467380044,1.11230258572792,1.11443614506809,1.15257040448875,0.996031677267533,1.02788436567697,1.08627253308084,-1.03004164875532,2.10073701087585,-9.5371560369583,-13.2853459561382
12,2026081512,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0113497478958077,0.0122375457113948,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.26316127066406,1.20566108418056,0.897269675274959,0.958722815687406,1.14608246022914,1.14411687221292,0.747324708690607,9.42432302318458,9.26871438778083,28.9663405525999,24.1013132722638
13,2026081513,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.0177798419110346,0.0201138592636131,0.01855793107983,0.01855793107983,0.0689655172413793,1.72595909609128,1.12081585568669,1.0753289657559,1.14848014641059,1.1407931026197,1.08858998167378,0.897245235256814,36.9284020612615,33.9038158434224,37.6967294189554,33.4584377456272
13,2026081513,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,1.84198648741743,1.3315126461296,1.46848838064326,1.29655268469057,1.39214941877083,1.34918291869619,1.30145579841828,26.7539187766885,24.4213012266605,20.2769189310301,29.6111728534769
13,2026081513,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0270618023104883,0.0266176293360615,0.0295033416448534,0.0295033416448534,0,1.09857286648166,0.978854979877502,0.919811479548825,0.909243303605659,1.01142216308664,0.953731766228099,0.884640170041743,13.1844782146711,7.93308355358687,16.2721465627806,17.2341379122494
13,2026081513,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0521321782101146,0.0522364016436155,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.08642569397471,0.960977354011975,0.944203745372609,0.982621091076207,1.04398766746534,0.974339387965774,0.940176092670744,10.3169785683975,3.90620607969151,13.0908123207006,9.55468960962532
13,2026081513,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0302825821173788,0.0422390021731151,0.0308928557556908,0.0308928557556908,0.142857142857143,1.46975367774385,1.33329261171122,1.35223794778909,1.88284559356913,1.65685902327814,1.54272352105893,1.61660246794397,-4.96476684631218,-12.7303879804886,7.9956071370516,-28.1062005205793
13,2026081513,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0351111199096593,0.033797960303312,0.0360025923619169,0.0360025923619169,0,1.08667598128385,1.02518369387912,1.00998331381974,0.984619564826853,0.999412518695173,0.99910025747482,0.984256071863097,8.05904660794661,8.03031115913475,7.05754693993482,9.39161426356544
13,2026081513,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0746590918411004,0.0758485932239532,0.0769839701819179,0.0769839701819179,0,1.01017816258755,1.00231681768641,0.977384943185025,0.985901319973301,1.00115319119154,0.99874640354577,0.987694639914898,1.13165770803242,0.893403929153627,3.24628076680343,2.4032238582615
13,2026081513,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0600727855055994,0.0581625450719606,0.0589604040915583,0.0589604040915583,0,1.25582209628545,1.08637589603265,1.06378094586491,1.05370480908029,1.099757954523,1.21294112876379,1.48740138951196,3.41457342154593,12.4272492277421,15.2920665266661,16.0944203643969
13,2026081513,NUAA,W9,7,0.052176046086479,0.052176046086479,0.0557387638430218,0.0530167926313985,0.052176046086479,0.052176046086479,0,0.904375338990331,1.12777475458422,1.18604693223649,1.19288958007064,1.13993935763945,1.14762403199465,1.20304456592544,-26.8968737334089,-26.0471519393825,-31.1454305643302,-31.9020464890616
13,2026081513,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.0103794962693196,0.010633107932084,0.00819049407155347,0.00816423872305722,0.053968253968254,1.07689114154558,0.997544821871055,1.22138822416477,1.30743168838277,1.06053467537811,1.09739765797599,1.26832012139733,-1.90423299433697,1.51885975624195,-13.4179841438567,-21.407971329981
13,2026081513,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.01745751272971,1.11543344608669,1.11607153550446,1.15428108523497,0.994518617997005,1.02683753055291,1.08627253308084,-0.921907569195858,2.25453097015908,-9.69220056277236,-13.4475956777976
13,2026081513,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0113497478958077,0.0122375457113948,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.27356954756281,1.22041555534892,0.901386422917746,0.952964166800856,1.15570823219818,1.15437338628794,0.747324708690607,9.35921885875654,9.25440747151807,29.2236199709158,25.1737630956621
14,2026081514,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.0177798419110346,0.0201138592636131,0.01855793107983,0.01855793107983,0.0689655172413793,1.75020756062815,1.09037621386701,1.0700267630605,1.14834407762932,1.07911357287027,1.03040438344545,0.897245235256814,41.1267322445093,38.3436800785517,38.8628647749375,34.3881203885794
14,2026081514,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,1.9820762604209,1.25394077630254,1.37216757299296,1.26650939049423,1.34990066950178,1.29384918039469,1.30145579841828,34.7225328191995,31.894614931964,30.7712018758763,36.1018838788125
14,2026081514,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0270618023104883,0.0266176293360615,0.0295033416448534,0.0295033416448534,0,1.10727525631126,0.969053392445994,0.906797063205261,0.901410369524478,1.01014876019012,0.939415224862643,0.884640170041743,15.1597383299091,8.77166680710498,18.1055425887385,18.5920244865395
14,2026081514,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0521321782101146,0.0522364016436155,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.11478503914481,0.999363903337086,0.970878467269282,1.01916581725044,1.0851667335554,1.02107017700817,0.940176092670744,8.40654106809099,2.6568624936098,12.9089077106671,8.57736859903733
14,2026081514,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0302825821173788,0.0422390021731151,0.0308928557556908,0.0308928557556908,0.142857142857143,1.46921582015669,1.20194237935072,1.22082280049946,1.72268072811523,1.50775570169219,1.46067290753492,1.61660246794397,0.581460701999896,-2.62315998825745,16.9065032005126,-17.2517137701051
