Repeat,Seed,Dataset,Experiment,RunLevelN,CleanFullMAE,CleanMedianMAE,CleanSingleSQTR_MAE,CleanSubsetRoutingMAE,CleanAnyTriggerRate,FullRelativeMAE,MedianRelativeMAE,SingleSQTR_RelativeMAE,SubsetRoutingRelativeMAE,OraclePairExclusionRelativeMAE,SubsetImprovementPercent,SingleImprovementPercent
2,2026081502,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.51558269924375,0.98567471054497,1.15692876823323,0.997199037285586,0.940176092670744,34.2035879808358,23.6644249891132
2,2026081502,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,2.39644057781755,1.30715056283414,2.34774486322347,1.6242189670783,1.61660246794397,32.2236911646071,2.03200175480373
2,2026081502,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.45343287657005,1.03604572040607,1.27891068978438,1.0023279110161,0.984256071863097,31.0372066592101,12.0075849114906
2,2026081502,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.06864206475262,1.01156729833885,1.05426401459922,0.992362772190924,0.987694639914898,7.13796462610312,1.34545051403455
2,2026081502,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.5141534093193,1.08196709209631,1.21450380937014,1.31499112220099,1.48740138951196,13.1533757340904,19.7899101970039
2,2026081502,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.910473536661204,1.09234515199959,1.00613392139901,1.12583770671627,1.20304456592544,-23.6540834393526,-10.5066628392736
2,2026081502,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.00819049407155347,0.00816423872305722,0.053968253968254,1.35298248510469,1.04242762929179,1.17326650490641,1.23700898739914,1.26832012139733,8.57169246330509,13.2829494968947
2,2026081502,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.0598551730663,1.22731144271204,1.03709303411409,1.08030992853295,1.08627253308084,-1.9299576004782,2.14766503298278
2,2026081502,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.7856770713661,1.15230737961936,1.18024042636146,1.05589219826455,0.747324708690607,40.8688046010045,33.9051587049532
3,2026081503,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.01855793107983,0.01855793107983,0.0689655172413793,3.20607420162345,1.10041293197047,2.11159680667034,1.04847076420222,0.897245235256814,67.2973643694424,34.1376189733508
3,2026081503,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0139356538370896,0.0139356538370896,0.117647058823529,3.33142207116598,1.34202655190866,2.31054947732625,1.3844540657432,1.30145579841828,58.4425498730442,30.6437482862214
